cluster,geoid,name,median_age,white_pct,total_pop,median_income,college_degree_pct,unemploy_pct,latitude,longitude,geometry,nearest_hospital_idx,nearest_hospital_dist,nearest_hospital_beds,nearest_firestation_idx,nearest_firestation_dist,nearest_hospital_bed_per_thousand
5,516500103062,"Block Group 2, Census Tract 103.06, Hampton city, Virginia",33.7,46.132208157524616,2133,63147.0,10.668670172802404,16.822429906542055,37.065269,-76.375843,POINT (-8502119.951667009 4448208.353134396),115,1458.9052046744346,60.0,30116,2279.834191730355,1.720183486238532
4,516500103063,"Block Group 3, Census Tract 103.06, Hampton city, Virginia",33.8,29.9448867115738,1633,51176.0,12.832263978001832,19.53216374269006,37.065123,-76.380077,POINT (-8502591.278391028 4448187.985139353),77,1622.6984628440966,224.0,30116,2048.794403278266,18.10539928871646
4,516500103064,"Block Group 4, Census Tract 103.06, Hampton city, Virginia",46.5,68.4297520661157,605,83438.0,21.59353348729792,0.0,37.051653,-76.373468,POINT (-8501855.567876374 4446308.996954962),77,2028.0128178145408,224.0,30116,1478.3282660624943,18.10539928871646
1,516500103071,"Block Group 1, Census Tract 103.07, Hampton city, Virginia",49.1,24.91048593350384,1955,93472.0,26.360153256704983,1.1375387797311272,37.057965,-76.44181,POINT (-8509463.364516169 4447189.443426299),16,4686.021202181749,576.0,29896,2452.287955827992,6.846709775580068
1,516500103072,"Block Group 2, Census Tract 103.07, Hampton city, Virginia",43.5,17.773561037318153,1581,109250.0,17.853962600178093,5.156723963599596,37.047506,-76.445407,POINT (-8509863.780724552 4445730.581251167),16,4773.011031085915,576.0,29896,1794.6691942899115,6.846709775580068
0,516500103073,"Block Group 3, Census Tract 103.07, Hampton city, Virginia",56.1,17.06408345752608,1342,73125.0,27.51152073732719,1.8072289156626504,37.049903,-76.435911,POINT (-8508806.690839978 4446064.906415806),11,4534.277156232256,79.0,29896,1150.6112516462922,1.3906981656867232
5,516500103091,"Block Group 1, Census Tract 103.09, Hampton city, Virginia",30.5,38.46153846153847,1755,55662.0,17.46641074856046,26.078234704112337,37.035364,-76.437554,POINT (-8508989.58876335 4444037.219783918),11,5342.800210112821,79.0,29896,1330.6924115173183,1.3906981656867232
5,516500103092,"Block Group 2, Census Tract 103.09, Hampton city, Virginia",31.7,23.728813559322035,1357,55260.0,19.46564885496183,6.116642958748222,37.028504,-76.440618,POINT (-8509330.671683142 4443080.62233454),11,6138.989981857858,79.0,30108,2203.5957348680317,1.3906981656867232
1,516500103093,"Block Group 3, Census Tract 103.09, Hampton city, Virginia",30.4,43.51795496043822,1643,49409.0,11.101321585903085,10.084033613445378,37.036289,-76.444172,POINT (-8509726.301153421 4444166.213660853),16,5776.792186807157,576.0,30108,1786.654757299047,6.846709775580068
5,516500103101,"Block Group 1, Census Tract 103.10, Hampton city, Virginia",35.8,43.01903898458749,2206,56496.0,21.05745721271394,6.707787201233615,37.036075,-76.419906,POINT (-8507025.022389831 4444136.370613394),11,3674.011282143648,79.0,29896,1505.8161039251158,1.3906981656867232
0,516500103102,"Block Group 2, Census Tract 103.10, Hampton city, Virginia",56.4,47.43303571428572,896,61016.0,12.329803328290469,17.21518987341772,37.031414,-76.428682,POINT (-8508001.962241033 4443486.398746683),11,4837.407549692131,79.0,29896,1620.8317185645617,1.3906981656867232
0,516500103103,"Block Group 3, Census Tract 103.10, Hampton city, Virginia",54.2,46.29014396456257,903,88563.0,26.25,1.7142857142857144,37.036732,-76.430458,POINT (-8508199.665656684 4444227.991825423),11,4563.394801784213,79.0,29896,869.0320793800091,1.3906981656867232
5,516500103111,"Block Group 1, Census Tract 103.11, Hampton city, Virginia",34.2,41.3232104121475,1844,62212.0,15.870910698496909,2.5390625,37.044716,-76.405147,POINT (-8505382.058025213 4445341.45511904),11,1661.1441210238572,79.0,30116,2252.5796033938627,1.3906981656867232
0,516500103112,"Block Group 2, Census Tract 103.11, Hampton city, Virginia",48.1,21.5660542432196,2286,71883.0,23.09941520467836,8.386187455954898,37.05479,-76.419448,POINT (-8506974.03806305 4446746.56076981),11,2672.931198465967,79.0,29896,2046.2459052452464,1.3906981656867232
5,516500103121,"Block Group 1, Census Tract 103.12, Hampton city, Virginia",40.0,60.91245376078916,1622,56977.0,15.244932432432432,2.0860495436766624,37.044578,-76.413494,POINT (-8506311.241814865 4445322.208391237),11,2381.964206502912,79.0,29896,1886.9679252113983,1.3906981656867232
5,516500103122,"Block Group 2, Census Tract 103.12, Hampton city, Virginia",40.3,42.92635658914728,1032,106458.0,19.39163498098859,0.0,37.045467,-76.422988,POINT (-8507368.109060457 4445446.196982947),11,3275.488638384758,79.0,29896,888.171346121514,1.3906981656867232
0,516500103123,"Block Group 3, Census Tract 103.12, Hampton city, Virginia",44.5,80.80260303687635,922,69567.0,11.262553802008608,7.0686070686070686,37.049773,-76.423183,POINT (-8507389.816361161 4446046.774200333),11,3135.274554028787,79.0,29896,1238.598213870764,1.3906981656867232
4,516500103141,"Block Group 1, Census Tract 103.14, Hampton city, Virginia",29.1,17.016914402870324,1951,60655.0,22.327302631578945,10.95890410958904,37.07322,-76.392563,POINT (-8503981.213553071 4449317.631032408),77,2283.325101167804,224.0,30074,2923.57153387582,18.10539928871646
5,516500103151,"Block Group 1, Census Tract 103.15, Hampton city, Virginia",32.0,42.57575757575758,1320,59063.0,20.36836403033586,1.7456359102244388,37.047893,-76.399249,POINT (-8504725.495668516 4445784.557941008),11,922.850638954748,79.0,30116,1476.923410652415,1.3906981656867232
4,516500103152,"Block Group 2, Census Tract 103.15, Hampton city, Virginia",31.5,29.459588713534195,2091,49766.0,19.236526946107784,0.0,37.04665,-76.382647,POINT (-8502877.369482365 4445611.191927694),77,1677.0853037627023,224.0,30116,808.2590345903432,18.10539928871646
5,516500103161,"Block Group 1, Census Tract 103.16, Hampton city, Virginia",37.6,56.05355064027939,1718,45536.0,23.66320830007981,5.007363770250368,37.053314,-76.39545,POINT (-8504302.592922991 4446540.678953184),11,65.30280301532117,79.0,30116,1003.8835139792484,1.3906981656867232
5,516500103162,"Block Group 2, Census Tract 103.16, Hampton city, Virginia",32.1,4.634146341463414,1640,37926.0,18.660714285714285,0.0,37.053207,-76.401496,POINT (-8504975.630564326 4446525.754072012),11,675.5983438493445,79.0,30116,1660.578392220236,1.3906981656867232
4,516500103163,"Block Group 3, Census Tract 103.16, Hampton city, Virginia",28.1,41.08761329305136,993,76322.0,27.326440177252582,12.857142857142856,37.052371,-76.388735,POINT (-8503555.082542315 4446409.145444552),77,665.0462561308512,224.0,30116,257.21640766374827,18.10539928871646
0,516500104002,"Block Group 2, Census Tract 104, Hampton city, Virginia",53.5,10.301507537688442,796,71356.0,15.589080459770116,20.0,37.029124,-76.399327,POINT (-8504734.178588796 4443167.075112165),11,3465.57056688597,79.0,29553,1723.780409488334,1.3906981656867232
0,516500104003,"Block Group 3, Census Tract 104, Hampton city, Virginia",50.9,18.781725888324875,1970,36964.0,12.636305323925592,2.3227383863080684,37.024493,-76.41451,POINT (-8506424.342417512 4442521.345688341),11,4601.779019955895,79.0,29553,1274.1791897299222,1.3906981656867232
5,516500104004,"Block Group 4, Census Tract 104, Hampton city, Virginia",36.5,4.264927245358756,1993,46811.0,11.862244897959185,4.163052905464007,37.024683,-76.424663,POINT (-8507554.569207534 4442547.837807575),11,5198.958933380105,79.0,29553,2237.5423051786406,1.3906981656867232
5,516500104005,"Block Group 5, Census Tract 104, Hampton city, Virginia",36.7,34.81375358166189,698,35833.0,18.08080808080808,9.32475884244373,37.031055,-76.41444,POINT (-8506416.550053157 4443436.3382042805),11,3808.6553693258834,79.0,29553,2019.4431750313852,1.3906981656867232
0,516500105021,"Block Group 1, Census Tract 105.02, Hampton city, Virginia",43.4,13.09949892627058,1397,46617.0,27.325581395348834,10.943396226415096,37.027737,-76.370996,POINT (-8501580.386095133 4442973.672858712),104,4476.098970607327,,29558,2040.9273890829008,2.7822983571123765
5,516500105022,"Block Group 2, Census Tract 105.02, Hampton city, Virginia",25.9,8.132147395171538,787,72824.0,24.22222222222222,0.0,37.036214,-76.375303,POINT (-8502059.83914198 4444155.754639321),11,3323.148315803062,79.0,30116,2475.480000420195,1.3906981656867232
5,516500105023,"Block Group 3, Census Tract 105.02, Hampton city, Virginia",29.8,6.9164265129683,1041,43917.0,14.400921658986174,5.028735632183908,37.036174,-76.38294,POINT (-8502909.986093167 4444150.176498728),11,2824.2385732529265,79.0,30116,2169.9608974655675,1.3906981656867232
0,516500105031,"Block Group 1, Census Tract 105.03, Hampton city, Virginia",52.3,14.5224171539961,1026,30542.0,12.26826608505998,11.725293132328307,37.013315,-76.404903,POINT (-8505354.89606946 4440962.889079293),11,5739.926423467098,79.0,29553,685.6253257318928,1.3906981656867232
5,516500105032,"Block Group 2, Census Tract 105.03, Hampton city, Virginia",30.0,8.45771144278607,1608,27399.0,14.917127071823206,2.2426095820591234,37.018463,-76.413283,POINT (-8506287.75340231 4441680.603900513),11,5309.524322924061,79.0,29553,775.386284539005,1.3906981656867232
0,516500105041,"Block Group 1, Census Tract 105.04, Hampton city, Virginia",53.7,32.53865979381443,1552,93657.0,26.63257277734068,1.4084507042253522,37.021426,-76.382539,POINT (-8502865.346977359 4442093.716277932),11,4736.269536179457,79.0,29553,2689.009060448657,1.3906981656867232
5,516500105042,"Block Group 2, Census Tract 105.04, Hampton city, Virginia",22.8,12.166172106824924,2696,31110.0,8.637083993660855,7.674943566591422,37.025179,-76.390128,POINT (-8503710.15059299 4442616.996494254),11,4033.028789650079,79.0,29553,2056.348962430552,1.3906981656867232
5,516500106011,"Block Group 1, Census Tract 106.01, Hampton city, Virginia",27.6,14.094775212636696,823,20743.0,3.995901639344263,5.990783410138248,37.028778,-76.35252,POINT (-8499523.647183236 4443118.828797629),104,2740.516789336388,,29558,140.31342280778267,2.7822983571123765
5,516500106012,"Block Group 2, Census Tract 106.01, Hampton city, Virginia",34.4,30.53152039555006,809,45896.0,17.02755905511811,11.695906432748536,37.027077,-76.343792,POINT (-8498552.050667591 4442881.644187264),104,1884.1021072218416,,29558,1073.711925833368,2.7822983571123765
5,516500106021,"Block Group 1, Census Tract 106.02, Hampton city, Virginia",41.3,17.92452830188679,1166,38274.0,14.846416382252558,0.0,37.040083,-76.345402,POINT (-8498731.27504777 4444695.314176681),104,3559.422049413696,,29558,1661.469403839909,2.7822983571123765
5,516500106022,"Block Group 2, Census Tract 106.02, Hampton city, Virginia",38.4,11.11111111111111,981,54423.0,15.459610027855152,1.7902813299232736,37.037697,-76.353872,POINT (-8499674.151134789 4444362.566275844),104,3742.007648237037,,29558,1113.9017884972554,2.7822983571123765
5,516500107011,"Block Group 1, Census Tract 107.01, Hampton city, Virginia",36.8,71.38403990024938,1604,60128.0,17.844036697247706,4.819277108433735,37.054922,-76.351647,POINT (-8499426.465267774 4446764.973159873),115,2272.789644880612,60.0,30030,2476.640743879767,1.720183486238532
5,516500107012,"Block Group 2, Census Tract 107.01, Hampton city, Virginia",28.3,16.147186147186147,2310,29643.0,12.48012718600954,13.7524557956778,37.047618,-76.354302,POINT (-8499722.01851583 4445746.202383754),115,3053.941841794085,60.0,29558,2496.8930824606205,1.720183486238532
5,516500107021,"Block Group 1, Census Tract 107.02, Hampton city, Virginia",36.4,67.65861875350927,1781,65478.0,15.685413005272409,8.557457212713937,37.056816,-76.340258,POINT (-8498158.64758713 4447029.166586632),115,3024.2156957507755,60.0,30030,1226.9353272022602,1.720183486238532
5,516500107022,"Block Group 2, Census Tract 107.02, Hampton city, Virginia",34.8,48.84504331087584,2078,50127.0,19.686520376175547,2.702702702702702,37.049526,-76.343467,POINT (-8498515.871833084 4446012.323076501),115,3425.336806110455,60.0,30030,1759.807818377478,1.720183486238532
5,516500107031,"Block Group 1, Census Tract 107.03, Hampton city, Virginia",30.8,78.33698030634574,914,72750.0,23.30246913580247,0.0,37.06144,-76.336069,POINT (-8497692.330240196 4447674.1945055565),115,3178.820816066072,60.0,30030,1134.3899999959726,1.720183486238532
0,516500107032,"Block Group 2, Census Tract 107.03, Hampton city, Virginia",43.3,63.08113035551504,1097,73750.0,27.23880597014925,3.372681281618887,37.062673,-76.331353,POINT (-8497167.347521614 4447846.199290132),115,3641.933018273673,60.0,30030,1052.697301754948,1.720183486238532
0,516500107033,"Block Group 3, Census Tract 107.03, Hampton city, Virginia",52.5,67.9245283018868,583,80417.0,23.752711496746205,3.942652329749104,37.064991,-76.326731,POINT (-8496652.828835169 4448169.57027347),115,4096.933844681638,60.0,30030,1385.7763621032168,1.720183486238532
5,516500108001,"Block Group 1, Census Tract 108, Hampton city, Virginia",41.1,47.4054054054054,1850,39417.0,23.81137957911146,5.689001264222504,37.034151,-76.332185,POINT (-8497259.965337954 4443868.065870366),104,2473.583336313556,,29558,2379.35888789683,2.7822983571123765
0,516500108002,"Block Group 2, Census Tract 108, Hampton city, Virginia",56.1,72.03682393555812,869,76750.0,14.748201438848922,3.140096618357488,37.04391,-76.33028,POINT (-8497047.901707994 4445229.043565741),104,3846.413636893953,,30030,1590.0611450758292,2.7822983571123765
5,516500108003,"Block Group 3, Census Tract 108, Hampton city, Virginia",42.4,42.33247422680412,1552,115924.0,35.12690355329949,0.0,37.05333,-76.325705,POINT (-8496538.615037614 4446542.910712926),115,4677.1441998702985,60.0,30030,494.1309237738555,1.720183486238532
5,516500109001,"Block Group 1, Census Tract 109, Hampton city, Virginia",22.2,12.466367713004484,1115,32102.0,20.25691699604743,13.513513513513514,37.024088,-76.322197,POINT (-8496148.106263913 4442464.875865862),104,1637.8807716718472,,29931,950.8746491258844,2.7822983571123765
0,516500109002,"Block Group 2, Census Tract 109, Hampton city, Virginia",44.7,31.365638766519822,1135,52043.0,15.976331360946746,5.430711610486892,37.032049,-76.317931,POINT (-8495673.217316188 4443574.946525101),104,2772.987297648657,,29931,2114.785413499231,2.7822983571123765
0,516500110011,"Block Group 1, Census Tract 110.01, Hampton city, Virginia",51.1,74.42084942084942,1036,66691.0,32.707622298065985,7.1328671328671325,37.048751,-76.289551,POINT (-8492513.970167475 4445904.228172814),104,6640.041561830512,,29834,1220.8003819102382,2.7822983571123765
0,516500110012,"Block Group 2, Census Tract 110.01, Hampton city, Virginia",46.4,74.33392539964476,1126,58750.0,19.657615112160567,0.0,37.041558,-76.297086,POINT (-8493352.7625306 4444901.020644975),104,5345.780042391963,,29834,149.23087805380098,2.7822983571123765
0,516500110021,"Block Group 1, Census Tract 110.02, Hampton city, Virginia",47.2,28.387734915924828,1011,64688.0,19.3342776203966,3.0303030303030303,37.039456,-76.318139,POINT (-8495696.371770274 4444607.872705368),104,3629.7043696810656,,29834,2509.478135697345,2.7822983571123765
0,516500110022,"Block Group 2, Census Tract 110.02, Hampton city, Virginia",46.5,45.45004945598418,2022,33415.0,12.753623188405795,11.140939597315436,37.040831,-76.310089,POINT (-8494800.249869388 4444799.631262501),104,4275.800333196259,,29834,1599.618363831482,2.7822983571123765
0,516500111001,"Block Group 1, Census Tract 111, Hampton city, Virginia",57.2,91.81818181818184,440,98125.0,37.02702702702703,0.0,37.004401,-76.311936,POINT (-8495005.856968883 4439720.247649633),104,2915.93426969183,,29931,2126.1726474800503,2.7822983571123765
5,516500112001,"Block Group 1, Census Tract 112, Hampton city, Virginia",37.9,53.2795156407669,991,53500.0,16.342141863699585,10.6951871657754,37.035958,-76.30158,POINT (-8493853.032322226 4444120.054590298),104,4463.826846799348,,29834,1012.5274269020358,2.7822983571123765
5,516500112002,"Block Group 2, Census Tract 112, Hampton city, Virginia",32.5,55.96465390279823,679,44167.0,7.592592592592593,11.357340720221606,37.03458,-76.306619,POINT (-8494413.971236333 4443927.889987692),104,3906.685193014577,,29834,1550.463887451451,2.7822983571123765
5,516500112003,"Block Group 3, Census Tract 112, Hampton city, Virginia",36.4,30.652368185880253,1119,56563.0,8.129032258064516,8.30188679245283,37.024078,-76.313572,POINT (-8495187.97565582 4442463.4815530665),104,2447.007801996801,,29931,1349.797870805295,2.7822983571123765
5,516500113001,"Block Group 1, Census Tract 113, Hampton city, Virginia",31.5,30.0978792822186,1226,30714.0,11.133879781420765,2.218430034129693,37.02368,-76.316938,POINT (-8495562.677061828 4442407.988052806),104,2088.601628862292,,29931,1068.2136856146835,2.7822983571123765
5,516500113002,"Block Group 2, Census Tract 113, Hampton city, Virginia",34.0,44.9438202247191,712,47952.0,14.484126984126986,5.56844547563805,37.017695,-76.322958,POINT (-8496232.820396405 4441573.529139709),104,1171.2259043848103,,29931,104.13893156726824,2.7822983571123765
0,516500115001,"Block Group 1, Census Tract 115, Hampton city, Virginia",52.9,80.86876155268023,1082,80000.0,23.88571428571429,1.5384615384615383,37.015324,-76.348306,POINT (-8499054.546849033 4441242.9705275),104,1670.938864104819,,29558,2073.9316721625573,2.7822983571123765
5,516500115002,"Block Group 2, Census Tract 115, Hampton city, Virginia",39.0,52.02086049543677,767,57396.0,17.728055077452666,3.6,36.994165,-76.387781,POINT (-8503448.8837481 4438293.494704513),104,6807.192496898471,,30073,662.3575175149255,2.7822983571123765
5,516500115003,"Block Group 3, Census Tract 115, Hampton city, Virginia",41.1,85.7293868921776,946,94732.0,34.24153166421208,2.9772329246935203,37.004648,-76.363862,POINT (-8500786.232847814 4439754.678313236),104,3772.164085918029,,30073,2668.2936887770275,2.7822983571123765
0,516500115004,"Block Group 4, Census Tract 115, Hampton city, Virginia",43.5,76.47058823529412,1105,116682.0,25.1131221719457,4.850213980028531,37.00168,-76.374951,POINT (-8502020.654681219 4439340.960172198),104,5066.226245053174,,30073,1366.674235037579,2.7822983571123765
5,516500116001,"Block Group 1, Census Tract 116, Hampton city, Virginia",30.1,21.6678058783322,1463,83226.0,32.18274111675127,2.061855670103093,37.008736,-76.353117,POINT (-8499590.104919238 4440324.5429536),104,2447.261779457997,,29558,2930.266993871363,2.7822983571123765
5,516500116002,"Block Group 2, Census Tract 116, Hampton city, Virginia",29.2,29.10052910052909,1323,45096.0,25.145857642940488,2.8023598820058995,37.012289,-76.35692,POINT (-8500013.452942727 4440819.8538240325),104,2685.5995065082866,,29558,2476.8584445691995,2.7822983571123765
0,516500116003,"Block Group 3, Census Tract 116, Hampton city, Virginia",56.1,46.10526315789474,475,49000.0,13.447432762836186,11.067193675889328,37.018153,-76.356391,POINT (-8499954.564932097 4441637.383489203),104,2574.9113540245585,,29558,1664.958850894692,2.7822983571123765
5,516500118001,"Block Group 1, Census Tract 118, Hampton city, Virginia",20.1,4.211229946524064,1496,53638.0,24.21124828532236,10.37344398340249,37.020896,-76.366018,POINT (-8501026.237669963 4442019.820541959),104,3688.23275248804,,29558,1917.783283032896,2.7822983571123765
0,516500118002,"Block Group 2, Census Tract 118, Hampton city, Virginia",58.0,23.88059701492537,335,25563.0,20.114942528735632,0.0,37.023182,-76.360451,POINT (-8500406.522064717 4442338.551871507),104,3158.996326873509,,29558,1248.0791813643573,2.7822983571123765
5,516500118003,"Block Group 3, Census Tract 118, Hampton city, Virginia",28.8,21.012269938650302,652,40708.0,7.6,11.447811447811448,37.023204,-76.35318,POINT (-8499597.11804716 4442341.619323722),104,2399.648746505025,,29558,913.8242571450608,2.7822983571123765
5,516500118004,"Block Group 4, Census Tract 118, Hampton city, Virginia",39.6,42.37942122186495,1555,60286.0,12.178308823529411,6.3609467455621305,37.013479,-76.363192,POINT (-8500711.648788981 4440985.752593444),104,3346.322095210668,,29558,2544.939290076461,2.7822983571123765
5,516500118005,"Block Group 5, Census Tract 118, Hampton city, Virginia",32.4,34.61538461538461,312,58616.0,18.71657754010695,0.0,37.01289,-76.36814,POINT (-8501262.457629425 4440903.6393484445),104,3903.074681683278,,30073,2847.116397651495,2.7822983571123765
0,516500118006,"Block Group 6, Census Tract 118, Hampton city, Virginia",60.4,42.47246022031824,817,73645.0,24.605263157894736,1.7825311942959003,37.009529,-76.373044,POINT (-8501808.368412277 4440435.090206276),104,4521.2731040822455,,30073,2128.8775900950222,2.7822983571123765
5,516500119001,"Block Group 1, Census Tract 119, Hampton city, Virginia",31.6,2.587064676616915,1005,51048.0,7.725321888412018,14.964370546318287,37.015853,-76.373895,POINT (-8501903.101298943 4441316.721428583),104,4513.022016334457,,30073,2767.3101515538824,2.7822983571123765
5,516500119002,"Block Group 2, Census Tract 119, Hampton city, Virginia",38.8,4.734411085450346,866,44231.0,19.220607661822985,12.992125984251969,37.010566,-76.381366,POINT (-8502734.769214658 4440579.653738522),104,5406.246277057429,,30073,1739.337112934139,2.7822983571123765
0,516500119003,"Block Group 3, Census Tract 119, Hampton city, Virginia",57.5,0.0,591,65190.0,9.145129224652088,0.0,37.004026,-76.393649,POINT (-8504102.106520072 4439667.97458878),104,6930.677968800227,,30073,1058.8276450795995,2.7822983571123765
0,516500120001,"Block Group 1, Census Tract 120, Hampton city, Virginia",42.8,17.313150425733205,2114,44513.0,15.949820788530468,1.820020222446916,37.002308,-76.384014,POINT (-8503029.543226277 4439428.497569158),104,5972.774476449261,,30073,568.6727931558481,2.7822983571123765
5,516500120002,"Block Group 2, Census Tract 120, Hampton city, Virginia",29.5,38.53702051739519,1121,41815.0,9.32601880877743,8.193277310924369,36.998507,-76.393608,POINT (-8504097.54242095 4438898.684347624),104,7157.273434134908,,30073,770.2602160525325,2.7822983571123765
5,516500121001,"Block Group 1, Census Tract 121, Hampton city, Virginia",37.7,81.0722100656455,914,60811.0,24.49856733524356,0.0,37.084707,-76.291325,POINT (-8492711.45094414 4450920.436780413),115,8332.841487037846,60.0,29610,1045.20054034229,1.720183486238532
0,516500121002,"Block Group 2, Census Tract 121, Hampton city, Virginia",51.6,87.6472978464039,2461,104265.0,24.31266846361186,2.2381378692927485,37.060634,-76.290273,POINT (-8492594.342839828 4447561.758176825),104,7810.165504422111,,29610,2714.9822045932583,2.7822983571123765
5,516500121003,"Block Group 3, Census Tract 121, Hampton city, Virginia",37.1,72.55813953488372,1935,99176.0,13.3308984660336,2.0348837209302326,37.068592,-76.296532,POINT (-8493291.091532702 4448671.9448827645),115,7432.691401569674,60.0,29610,1482.5539909642312,1.720183486238532
0,516500121004,"Block Group 4, Census Tract 121, Hampton city, Virginia",59.3,54.24063116370809,507,67639.0,16.095890410958905,0.0,37.052176,-76.29667,POINT (-8493306.453622432 4446381.946248505),104,6443.774640649149,,29834,1488.638528720319,2.7822983571123765
5,516600001011,"Block Group 1, Census Tract 1.01, Harrisonburg city, Virginia",33.4,46.317280453257794,706,33693.0,17.174280879864636,20.044052863436125,38.452125,-78.864045,POINT (-8779105.331297813 4643494.278082498),113,6751.277198973893,238.0,30878,74.27251064689789,1.728144060412431
5,516600001012,"Block Group 2, Census Tract 1.01, Harrisonburg city, Virginia",29.0,56.06585788561526,1154,41250.0,19.23076923076924,0.0,38.451699,-78.858,POINT (-8778432.404975967 4643433.723536448),113,6628.393702122205,238.0,30878,749.7336294826467,1.728144060412431
5,516600001013,"Block Group 3, Census Tract 1.01, Harrisonburg city, Virginia",34.3,59.91769547325103,1215,50063.0,21.062271062271066,1.6290726817042605,38.459711,-78.849997,POINT (-8777541.51509115 4644572.663747797),113,7784.632428040515,238.0,30878,1953.7108274629584,1.728144060412431
5,516600001014,"Block Group 4, Census Tract 1.01, Harrisonburg city, Virginia",30.7,62.47139588100686,1748,51827.0,9.87012987012987,4.624871531346352,38.456734,-78.85314,POINT (-8777891.392250711 4644149.455644085),113,7342.340867859362,238.0,30878,1438.9028266750024,1.728144060412431
5,516600001021,"Block Group 1, Census Tract 1.02, Harrisonburg city, Virginia",40.8,76.89969604863222,987,79896.0,14.19308357348703,3.918228279386713,38.430798,-78.837531,POINT (-8776153.80631892 4640463.151736839),113,4159.649330422202,238.0,31536,1570.470025933458,1.728144060412431
5,516600001022,"Block Group 2, Census Tract 1.02, Harrisonburg city, Virginia",33.1,71.62493863524791,2037,81802.0,25.21301316808676,2.689075630252101,38.451626,-78.840356,POINT (-8776468.28388041 4643423.346854344),113,6821.324306300675,238.0,30878,2711.5959916969887,1.728144060412431
5,516600001023,"Block Group 3, Census Tract 1.02, Harrisonburg city, Virginia",40.9,64.17374265186153,3062,65625.0,10.260743602124576,4.002223457476376,38.446729,-78.84978,POINT (-8777517.358761646 4642727.280246436),113,5949.048051743938,238.0,30878,1834.878309265194,1.728144060412431
5,516600002031,"Block Group 1, Census Tract 2.03, Harrisonburg city, Virginia",30.7,87.06842435655994,1593,70417.0,27.44323790720632,2.967359050445104,38.420817,-78.88447,POINT (-8781379.031897264 4639044.897260162),113,3929.5409364252105,238.0,31732,2478.520676788472,1.728144060412431
5,516600002043,"Block Group 3, Census Tract 2.04, Harrisonburg city, Virginia",32.9,45.31143052703628,1461,53036.0,16.191562143671607,2.3004059539918806,38.445078,-78.858483,POINT (-8778486.172290022 4642492.615383554),113,5691.272527433918,238.0,30878,1227.6929429594516,1.728144060412431
5,516600002044,"Block Group 4, Census Tract 2.04, Harrisonburg city, Virginia",24.5,83.22147651006712,894,56471.0,31.379310344827587,2.010050251256281,38.446675,-78.866493,POINT (-8779377.841411276 4642719.604872239),113,6035.159711608152,238.0,30878,811.6303541707769,1.728144060412431
5,516600002051,"Block Group 1, Census Tract 2.05, Harrisonburg city, Virginia",21.8,71.8508997429306,1556,25938.0,41.71195652173913,7.911001236093942,38.416104,-78.848415,POINT (-8777365.407656712 4638375.269618824),113,1747.6879998874042,238.0,31536,1211.4655584406348,1.728144060412431
5,516600002052,"Block Group 2, Census Tract 2.05, Harrisonburg city, Virginia",25.3,86.16168973051711,1373,55688.0,22.19321148825065,6.508264462809918,38.421918,-78.857472,POINT (-8778373.628284829 4639201.334710235),113,2400.637427573677,238.0,31536,995.1499380364056,1.728144060412431
5,516600002053,"Block Group 3, Census Tract 2.05, Harrisonburg city, Virginia",26.2,93.75,1520,43857.0,16.666666666666664,1.82370820668693,38.420699,-78.848669,POINT (-8777393.682807375 4639028.1311717415),113,2340.752418833884,238.0,31536,558.6531327110308,1.728144060412431
0,516600002054,"Block Group 4, Census Tract 2.05, Harrisonburg city, Virginia",48.2,86.17558022199799,991,68031.0,37.95013850415512,12.314709236031929,38.416745,-78.862529,POINT (-8778936.570949769 4638466.340957951),113,1834.0181794058071,238.0,31536,1855.7127170152276,1.728144060412431
5,516600002061,"Block Group 1, Census Tract 2.06, Harrisonburg city, Virginia",18.9,79.27115987460816,5104,139250.0,38.52459016393443,6.666666666666667,38.436152,-78.870218,POINT (-8779792.50651448 4641224.011445607),113,4709.718043826349,238.0,31732,1254.7023714628028,1.728144060412431
5,516600002071,"Block Group 1, Census Tract 2.07, Harrisonburg city, Virginia",21.4,57.326478149100254,1167,20313.0,16.546762589928058,3.1936127744510974,38.421091,-78.873396,POINT (-8780146.27985622 4639083.828791451),113,3027.3759369562963,238.0,31732,2565.384743915932,1.728144060412431
5,516600002072,"Block Group 2, Census Tract 2.07, Harrisonburg city, Virginia",21.7,80.9331797235023,1736,41801.0,24.378585086042065,4.800817160367722,38.420424,-78.877527,POINT (-8780606.140672687 4638989.057766883),113,3285.5110954371867,238.0,31732,2541.2665712862467,1.728144060412431
5,516600002073,"Block Group 3, Census Tract 2.07, Harrisonburg city, Virginia",20.8,81.04755341144039,2902,26724.0,29.90430622009569,9.856781802864363,38.429188,-78.865849,POINT (-8779306.151659204 4640234.364837336),113,3614.150294094242,238.0,31536,1962.489868157244,1.728144060412431
0,516600003011,"Block Group 1, Census Tract 3.01, Harrisonburg city, Virginia",48.7,82.04857444561775,1894,74722.0,25.358361774744026,3.5480859010270773,38.44477,-78.896973,POINT (-8782770.859490653 4642448.8384018205),113,7291.7646420412975,238.0,31732,1995.4055552285447,1.728144060412431
