,geoid,name,median_age,white_pct,median_income,college_degree_pct,unemploy_pct,latitude,longitude
3659,511770203162,"Block Group 2, Census Tract 203.16, Spotsylvania County, Virginia",64.3,58.536585365853654,29275.0,13.461538461538462,0.0,38.204568,-77.593557
3660,511770203163,"Block Group 3, Census Tract 203.16, Spotsylvania County, Virginia",29.3,63.57965451055663,75882.0,14.384678076609617,6.8645640074211505,38.202879,-77.573921
3661,511770204031,"Block Group 1, Census Tract 204.03, Spotsylvania County, Virginia",33.0,73.3955659276546,87297.0,10.976702508960573,16.98301698301698,38.131245,-77.656991
3662,511770204032,"Block Group 2, Census Tract 204.03, Spotsylvania County, Virginia",60.0,63.510848126232744,38875.0,7.544757033248081,0.0,38.099412,-77.586941
3663,511770204033,"Block Group 3, Census Tract 204.03, Spotsylvania County, Virginia",45.9,77.96208530805687,113750.0,8.891454965357967,4.595879556259905,38.057643,-77.61267
3664,511770204034,"Block Group 4, Census Tract 204.03, Spotsylvania County, Virginia",26.2,90.35202086049544,92330.0,14.018691588785046,4.521276595744681,38.082214,-77.630826
3665,511770204041,"Block Group 1, Census Tract 204.04, Spotsylvania County, Virginia",38.5,84.51668092386655,69821.0,15.488431876606684,0.0,38.100394,-77.700415
3666,511770204042,"Block Group 2, Census Tract 204.04, Spotsylvania County, Virginia",28.0,53.43873517786562,52841.0,7.6923076923076925,12.13307240704501,38.044851,-77.688142
3667,511770204043,"Block Group 3, Census Tract 204.04, Spotsylvania County, Virginia",48.5,72.68694550063371,143393.0,34.448160535117054,0.0,38.05851,-77.744284
3668,511770204051,"Block Group 1, Census Tract 204.05, Spotsylvania County, Virginia",51.6,83.17669172932331,,9.62772785622593,19.306930693069308,38.190526,-77.832592
3669,511770204052,"Block Group 2, Census Tract 204.05, Spotsylvania County, Virginia",50.6,96.24152803450401,105795.0,16.227347611202635,3.4355828220858897,38.138329,-77.884508
3670,511770204053,"Block Group 3, Census Tract 204.05, Spotsylvania County, Virginia",56.4,92.13161659513591,89821.0,19.327731092436977,0.0,38.1117,-77.833165
3671,511770204061,"Block Group 1, Census Tract 204.06, Spotsylvania County, Virginia",31.5,91.34831460674158,71042.0,13.651877133105803,23.68972746331237,38.194275,-77.727085
3672,511770204062,"Block Group 2, Census Tract 204.06, Spotsylvania County, Virginia",45.9,74.70472440944881,77340.0,6.532988357050453,3.005008347245409,38.147349,-77.765016
3673,511770204063,"Block Group 3, Census Tract 204.06, Spotsylvania County, Virginia",44.9,90.15471167369901,101154.0,19.655172413793103,3.2653061224489797,38.182824,-77.661314
3674,511770204071,"Block Group 1, Census Tract 204.07, Spotsylvania County, Virginia",41.4,73.89078498293516,96168.0,10.315533980582524,8.15450643776824,38.223956,-77.659139
3675,511770204072,"Block Group 2, Census Tract 204.07, Spotsylvania County, Virginia",24.2,90.61439879381832,91477.0,12.082362082362081,1.1494252873563218,38.242771,-77.764252
3676,511770204073,"Block Group 3, Census Tract 204.07, Spotsylvania County, Virginia",56.1,87.58647194465794,166821.0,32.74867851994234,1.6419077404222049,38.274062,-77.719795
3677,511770204081,"Block Group 1, Census Tract 204.08, Spotsylvania County, Virginia",39.0,78.56272838002437,120667.0,26.61579892280072,3.1827515400410675,38.299437,-77.731473
3678,511770204082,"Block Group 2, Census Tract 204.08, Spotsylvania County, Virginia",33.3,75.52498189717596,112250.0,16.100702576112415,3.125,38.307104,-77.717202
3679,511790101031,"Block Group 1, Census Tract 101.03, Stafford County, Virginia",43.8,51.37307434695244,162335.0,25.412684622067765,2.7878787878787876,38.463536,-77.395713
3680,511790101032,"Block Group 2, Census Tract 101.03, Stafford County, Virginia",31.4,66.66666666666666,139150.0,31.828193832599116,0.0,38.45694,-77.38889
3681,511790101033,"Block Group 3, Census Tract 101.03, Stafford County, Virginia",33.6,74.92260061919505,69844.0,33.53127474267617,6.797116374871266,38.454394,-77.398702
3682,511790101051,"Block Group 1, Census Tract 101.05, Stafford County, Virginia",37.0,58.09334657398213,150649.0,14.518413597733712,2.8045574057844,38.433706,-77.383827
