X,Y,OBJECTID,PERMANENT_IDENTIFIER,SOURCE_FEATUREID,SOURCE_DATASETID,SOURCE_DATADESC,SOURCE_ORIGINATOR,DATA_SECURITY,DISTRIBUTION_POLICY,LOADDATE,FTYPE,FCODE,NAME,ISLANDMARK,POINTLOCATIONTYPE,ADMINTYPE,ADDRESSBUILDINGNAME,ADDRESS,CITY,STATE,ZIPCODE,GNIS_ID,FOOT_ID,COMPLEX_ID,GLOBALID
-8492356.288,4509641.005,30041,6271efa6-a8ea-44fe-8f9a-999b5d183b16,VA000352,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Mathews Volunteer Fire Department Station 3,2,4,6,,2137 Old Ferry Road,Gwynn,VA,23066,2331675, ,,{555A9FFE-7C2D-45AA-ACB5-2C6BF4D9FBAB}
-8701559.101,4748085.986,30042,c8718e0f-0c33-4b0b-88cd-cfa5ccba2682,VA000156,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Winchester Fire and Rescue Department Station 2 Rouss Fire Company,0,1,0,,3 South Braddock Street,Winchester,VA,22601,2660545, ,,{9B7D856B-DDF2-4818-8E1B-E9C1CA0D3D4A}
-8548880.522,4513549.859,30043,1bed53a1-537a-400b-9c6c-202500958476,VA000401,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,West Point Volunteer Fire Department and Rescue Squad,2,1,6,,421 7th Street,West Point,VA,23181,2331649, ,,{C79D457A-F887-4908-B6C8-9DF16190C857}
-8476879.032,4409348.799,30044,{130591AD-DF4A-472D-BFF4-1DE6D0A5461C},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Virginia Beach Fire Department Station 19 Stumpy Lake,2,1,6,,4196 Pleasant Valley Road,Virginia Beach,VA,23464,2090109,,,{98DF5B58-9476-4310-8F8E-F3216EE7B26D}
-8621292.283,4688888.127,30045,{0F9A03CB-27C2-4B18-8C47-4515F7CFFD21},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,City of Manassas Park Fire and Rescue Department,2,1,6,,9080 Manassas Drive,Manassas Park,VA,20111,2075505,,,{6D5F1D85-6059-48CD-BE90-66BC2098DED5}
-8492423.66,4400585.645,30046,{C070CDD5-01CC-411A-8F61-CDE0B3BCEE49},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Chesapeake Fire Department Station 15,2,1,6,,1345 Bells Mill Road,Chesapeake,VA,23322,2075511,,,{1AECAEA5-6C31-4B0B-B6F9-E400B1B8C66D}
-8582710.981,4469327.45,30047,{8D6859D1-3CE8-4B35-9297-ED2199948A29},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Burrowsville Volunteer Fire Department - Company 4,2,1,6,,17300 James River Drive,Disputanta,VA,23842,2086065,,,{36AF097E-2258-4EAB-89EF-34CE7319F020}
-8527292.803,4496352.658,30048,{BCAA052F-411B-4A91-97BA-1C760E38E201},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Gloucester Volunteer Fire and Rescue Station 6,2,1,6,,7070 Ark Road,Gloucester,VA,23061,2086283,,,{09C829EE-7BFD-4AC3-B982-A9F5E93C386B}
-8428607.086,4535507.62,30050,{FA092836-7A7E-43B7-9E1C-336AECFF99D6},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Onley Volunteer Fire and Rescue Station 18,2,1,6,,25489 Maple Street,Onley,VA,23418,2075665,,,{E0F800C4-EAC4-4848-B517-1BC31B15C5F4}
-8583414.138,4548374.076,30051,{7DE095CF-A5EC-4C10-AD3D-0C7C0FB97E6F},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,King William Volunteer Fire and Rescue,2,1,0,,7936 Richmond - Tappahannock Highway,Aylett,VA,23009,2331682,,,{4D4336AA-A17E-451B-8276-2E3C6774383F}
-8614226.405,4728603.65,30052,6f2ce885-0f42-45fb-a243-739f678de679,VA000236,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Loudoun County Fire and Rescue Sterling Volunteer Fire Company Station 18,2,1,6,,46700 Middlefield Drive,Sterling,VA,20165,2331665,,,{1321F330-9B65-4036-A168-5DFCF45F3B39}
-8681919.835,4381021.321,30053,{0E918459-CD54-4BB9-B261-A87F5B4D4162},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Ebony Volunteer Fire Department,2,1,6,,497 Robinson Ferry Road,Ebony,VA,23845,2075968,,,{CCA4CC31-F103-4101-8FD4-760F701AC588}
-8421540.807,4548957.383,30054,{C6E39BF8-2191-44E4-A9EE-EDD5A45EA37C},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Parksley Volunteer Fire Company,2,1,6,,18431 Dunne Avenue,Parksley,VA,23421,2075659,,,{C641C917-C1D3-497A-8C8B-5DF7F6070190}
-8621410.341,4488673.463,30065,{54FF6F5B-AC6D-4DBA-9EA8-A153F106226D},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Chesterfield Fire and Emergency Medical Services Station 1 Chester,2,1,5,,4325 Old Hundred Road,Chester,VA,23831,2075517,,,{836DB574-2A0D-46D6-BD84-75982E4773D4}
-8584955.166,4704327.523,30066,{B14E21BD-827E-4189-8A9A-7587F4630957},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Arlington County Fire Department Station 2,2,1,6,,4805 Wilson Boulevard,Arlington,VA,22203,2331744,,,{F7616469-EB21-4806-BBB6-F7F89661C601}
-8643801.61,4509491.792,30067,{58CB5B4A-9894-4255-935A-F937E57D9477},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Chesterfield Fire and Emergency Medical Services Station 5 Midlothian,2,1,5,,13420 Midlothian Turnpike,Midlothian,VA,23113,2075482,,,{CCC4FEF4-A1C2-46FA-9684-8D5F896B0758}
-8497956.671,4408531.834,30068,{8B5D0F8E-575C-46FE-8FFF-DC0C075441C1},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Chesapeake Fire Department Station 9 Camelot,2,1,6,,2816 Camelot Boulevard,Chesapeake,VA,23323,2056759,,,{F47B4BB2-E536-4848-96F2-90B27637F64C}
-8578108.378,4701293.145,30069,{E5E6D43F-E24B-4E35-A302-C6833BA3D07C},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Arlington County Fire Department Station 5 Jefferson District - Aurora Highlands,2,1,6,,1750 South Hayes Street,Arlington,VA,22202,1491374,,,{15499EBD-A81A-40B1-A191-661F2AE58C85}
-8614108.32,4673940.112,30070,85a404d4-0395-43fe-9594-afe65d66b9a1,VA000264,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Dale City Volunteer Fire Department Station 18,2,1,6,,5849 Dale Boulevard,Dale City,VA,22193,2075232,,,{765770B6-C801-4334-B933-BA2D775BA67B}
-8625397.906,4545263.752,30071,{5DE8EC2F-C0F8-4AD4-AE37-AA4BAFC239FB},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Hanover County Fire - EMS Company 16 - Ashland Volunteer Rescue Squad,2,1,5,,203 Duncan Street,Ashland,VA,23005,2331904,,,{A760ADE1-2B09-43EB-9487-CF8203678AC3}
-8500346.472,4494538.831,30072,{6BCAEE70-C716-4A1F-8007-7417566290F9},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Mathews Volunteer Fire Department Station 2,2,1,6,,4542 East River Road,Foster,VA,23056,2331799,,,{AA3A719D-8847-4CF6-AB1A-7D53C07AFD79}
-8490642.095,4558068.179,30073,{E62E036F-88DD-4825-86B4-FA68B889686C},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2016/08/11 22:28:29+00,740,74026,Fairfields Volunteer Fire Department,2,1,6,,119 Main Street,Reedville,VA,22539,2075287,,,{3155B9F8-9CC6-4C7F-B3D0-A02506E1ECD8}
-8503328.667,4438944.851,30074,{BA607D80-F8D5-4C99-8243-807B7D17E853},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Hampton Fire and Rescue Station 3 Wythe,2,1,6,,1430 Kecoughtan Road,Hampton,VA,23661,2091138,,,{4373ABB8-4DFF-435E-9BC2-1E2D9ECC8524}
-8502510.535,4451844.363,30075,{E53BBE6D-06D1-474A-B3D6-924F6748130D},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Hampton Fire and Rescue Station 8 NASA Langley Research Center,2,1,6,,10 Langley Boulevard,Hampton,VA,23665,2091143,,,{81136960-6CE6-4D57-B4C5-1A466B521A42}
-8575750.047,4625826.373,30076,{19AFB7E1-D577-48BB-9B12-64BD2354DE72},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Naval District Washington Fire Department Dahlgren,2,1,1,,17320 Dahlgren Road,Dahlgren,VA,22448,2331776,,,{12E4B524-9365-465E-9ECD-B4063E38D1C6}
-8580691.555,4703664.955,30077,{DB395360-8C8E-47E3-A7F1-61C0FC251911},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Fort Myer Fire Department Station 1,2,1,6,,415 Sheridan Avenue,Fort Myer,VA,22211,1491438,,,{43E975E2-EC63-490B-A82D-0D855E2FA938}
-8483758.46,4384357.905,30078,{D341102E-9143-47C8-B2AC-1CFA87AFB57C},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Chesapeake Fire Department Station 7 Saint Brides,2,1,6,,3329 Battlefield Boulevard South,Chesapeake,VA,23322,2075508,,,{ABC7CC44-0C89-4A1F-B648-250830537B13}
-8491948.417,4418398.545,30079,{8C921EB5-E6D4-49F0-98A8-EC7A75C870F6},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Norfolk Fire - Rescue Station 1,2,1,6,,450 Saint Pauls Boulevard,Norfolk,VA,23510,2090014,,,{3D84BB72-2BE2-41C5-8DD9-F4246C5BA698}
-8444282.422,4506261.61,30080,{9540A110-6AB9-464F-B8A5-0F4DC15F151D},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Northampton Fire and Rescue,2,1,6,,10239 Pine Avenue,Nassawadox,VA,23413,2086100,,,{A35B7C4A-9788-41B6-91F0-58034E901441}
-8582295.302,4702608.271,30081,{79106A91-78EE-4D78-84B7-BD85DCEACDBD},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Arlington County Fire Department Station 1,2,1,6,,500 South Glebe Road,Arlington,VA,22204,1491375,,,{12EC2020-9C20-494A-B465-4C6358710FF7}
-8621082.495,4493892.54,30082,{29FAC58F-2FC5-42DA-8C19-7EB341BC3568},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Chesterfield Fire and Emergency Medical Services Station 17 Centralia,2,1,5,,9501 Chester Road,Richmond,VA,23237,2331869,,,{ECCC585B-1BF3-4221-B762-997B8C9B1F0E}
-8486106.11,4419126.784,30083,{3AEB18CA-D076-4072-B882-372108E65D24},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Norfolk Fire - Rescue Station 10,2,1,6,,4200 East Virginia Beach Boulevard,Norfolk,VA,23502,2090022,,,{8190081E-3B6B-4FE1-BEE9-9C54E93032F9}
-8649308.453,4687562.933,30084,{012A1F8B-B4E6-4D5D-A24D-E61B85E8AE2B},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,New Baltimore Volunteer Fire and Rescue Company 10,2,1,6,,6550 Riley Road,Warrenton,VA,20187,2075401,,,{71A782B0-51E1-46D3-8B5A-20B6243269C8}
-8609228.36,4487458.986,30089,{E47BB0C6-887E-4AAD-91A6-DA62F8116EB8},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Chesterfield Fire and Emergency Medical Services Station 18 Rivers Bend,2,1,5,,901 Bermuda Hundred Road,Chester,VA,23836,2331870,,,{8C808A0F-3004-4455-924F-EF5C632169BA}
-8513522.226,4449290.182,30090,{FF60F75F-132C-473E-BF34-7543BE2DE866},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Newport News Fire and Emergency Medical Services Station 8,2,1,6,,531 J Clyde Morris Boulevard,Newport News,VA,23601,2331810,,,{6F6436F9-CC26-4362-A671-39945F682E2F}
-8613025.069,4522768.884,30091,{51A3B077-A7BC-4332-8F79-B75D5C4A2725},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Hanover County Fire - EMS Company 7 - Mechanicsville Volunteer Fire Station,2,1,5,,7161 Stonewall Parkway,Mechanicsville,VA,23111,2331912,,,{8F4AE556-27A1-4DC2-925C-C0BB950023C1}
-8539917.305,4515919.782,30092,{9B9806AF-0C6F-4B9F-86E5-02FF1901DBFF},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Lower King and Queen Volunteer Fire Department - Shacklefords Station,2,1,0,,250 Bohannon Park Road,Shacklefords,VA,23156,2331884,,,{BCAC4970-EE39-4216-BC80-F9EE0C70118D}
-8661371.192,4655163.364,30093,{7B21E32C-E158-431C-9E2D-CC1B2BDC57B7},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Remington Volunteer Fire and Rescue Department Fire Company 2 Rescue Company 14,2,1,6,,200 East Marshall Street,Remington,VA,22734,2075393,,,{EACD3C0E-828C-4FD2-8AB1-82CA0BF7FF85}
-8528267.225,4458039.681,30094,{9C1E974A-8746-428C-84E6-26DC3F9A21B4},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Fort Eustis - Fort Story Fire and Emergency Services Station 2,2,1,6,,Condon Road,Fort Eustis,VA,23604,2331820,,,{F2DD414B-89A1-4632-B81F-2997C6BF8EA5}
-8485528.861,4411939.828,30101,{B3FDE80C-EBB0-425E-B008-49EF42E3E8B2},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Chesapeake Fire Department Station 3 Indian River,2,1,6,,1801 Rokeby Avenue,Chesapeake,VA,23320,2075539,,,{4514013F-07DD-4689-B38C-717EF428BA9E}
-8517693.281,4548519.133,30102,{14F4879C-ADD9-4B8E-B763-CD73474E4564},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Upper Lancaster Volunteer Fire Department,2,1,0,,5170 Mary Ball Road,Lancaster,VA,22507,2086204,,,{ACF1C09E-DF62-4B2A-8E51-078EBF09FF15}
-8587996.271,4503071.35,30103,{C6EB5B8B-7FCE-4EED-B973-4E01E95FA860},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Charles City Volunteer Fire Department Station 2,2,1,6,,106 Roxbury Industrial Center,Charles City,VA,23030,2086330,,,{BF4B5C4F-E957-41F8-97A9-3742D48A6952}
-8607144.748,4474755.586,30104,{766D49D0-3977-487A-B1CC-5FFF8045CF85},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Jefferson Park Fire Department - Company 5,2,1,6,,4225 Jefferson Park Road,Prince George,VA,23875,2331853,,,{4DDD08A3-B55C-4162-86B6-131C26C1DD88}
-8649262.4,4742232.669,30105,{31726C0C-BFA2-4F44-A066-B7F3778F68B6},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Purcellville Volunteer Rescue Squad Company 14,2,1,6,,500 North Maple Avenue,Purcellville,VA,20132,2331729,,,{13724215-3DEF-4911-8DE1-D9E0231EA1D8}
-8647266.148,4540572.025,30106,{04092871-AC2D-467E-BF3F-455A4279CBF8},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Hanover County Fire - EMS Company 9 - Rockville Volunteer Fire Station,2,1,5,,11445 Rockville Road,Rockville,VA,23146,2075382,,,{42F23084-2214-487E-9C18-B70ACCE7EE09}
-8547694.084,4393570.99,30107,{942C07A6-E646-4251-8AC9-85A3E4D829F3},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Suffolk Department of Fire and Rescue Station 7 Holland Volunteer Fire Department,2,1,6,,6666 O'Kelly Drive,Suffolk,VA,23437,2090088,,,{0A899912-B3A5-48C9-955C-6A0EFF76516D}
-8643535.135,4502056.005,30108,{3F14AC03-E387-4BDF-8917-97C3F88D8683},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Chesterfield Fire and Emergency Medical Services Station 16 Swift Creek,2,1,5,,3030 Watercove Road,Midlothian,VA,23112,2331868,,,{22E4094E-E2A1-46F7-8BF1-CD13EE931C2E}
-8511448.328,4443690.021,30109,{43835CF9-B87A-4197-9252-552335576BD6},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Newport News Fire and Emergency Medical Services Station 3,2,1,6,,236 Municipal Lane,Newport News,VA,23601,2331809,,,{9AD27CC9-E5CA-4E47-9599-FC8C98401DD2}
-8522060.453,4574744.284,30110,{A861184A-E08C-4EF1-9283-C1AB217E8E21},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Callao Volunteer Fire Department,2,1,6,,314 US Highway 360,Callao,VA,22435,2075286,,,{F3D16FB0-85C5-4342-9F9D-9ADC73751658}
-8667771.853,4701953.488,30111,{DA4397AE-F5BB-4A76-948F-BF0201D9953E},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Marshall Volunteer Rescue Squad Company 9,2,1,6,,8472 West Main Street,Marshall,VA,20115,2331768,,,{ED8A2007-F0E5-43D2-B394-C225A810ABCC}
-8515264.564,4449210.872,30112,{DF93D3B9-8762-4C64-B26F-1072EB5CAF4E},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Newport News Fire and Emergency Medical Services Station 10,2,1,6,,12455 Warwick Boulevard,Newport News,VA,23606,2331811,,,{E167FBE4-3429-43C9-A8D4-F2A00EAE65B3}
-8598482.689,4577946.339,30113,{A379553A-98D1-4AC1-A72E-7084F7EDEDD5},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Caroline County Fire and Rescue / Sparta Volunteer Fire Department Company 4,2,1,6,,23280 Sparta Road,Milford,VA,22514,2075533,,,{6DC29648-B41F-4BDB-AF0A-D75358428269}
-8585847.218,4567244.123,30114,{4C6F7726-8E2C-4AE0-9DCE-3C5E2D588DD6},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Upper King and Queen Volunteer Fire Department,2,1,5,,9572 Newtown Road,Newtown,VA,23126,2331886,,,{E0D08D6F-B759-4653-A903-CD0EBF78F58F}
-8596782.696,4520468.818,30115,{C968B0AB-13A7-438D-8C20-119031F54C54},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Hanover County Fire - EMS Company 12 - Black Creek Volunteer Fire Station,2,1,5,,6397 McClellan Road,Mechanicsville,VA,23111,2075385,,,{527C25A9-6862-4B1B-9E2E-C7503ED2A710}
-8644975.114,4496028.062,30116,{336F6B2F-4EE5-45AF-AD28-101635FB3FDC},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Chesterfield Fire and Emergency Medical Services Station 7 Clover Hill,2,1,5,,13810 Hull Street Road,Midlothian,VA,23112,2331859,,,{B2694768-3785-4853-8D85-358800A116C2}
-8503333.579,4446278.392,30117,{29F22333-B5AF-425D-91F8-0A25CD49BD66},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Hampton Fire and Rescue Station 10 Coliseum Central,2,1,6,,204 Marcella Road,Hampton,VA,23666,2091145,,,{9BD5C814-2FA7-432A-9F83-F8C933236B6A}
-8560067.331,4425965.993,30118,{5DAEAF7B-6611-43B6-AD92-E68AC33F6B8A},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Ivor Volunteer Fire Department,2,1,6,,8295 Main Street,Ivor,VA,23866,2331842,,,{4BF0532D-37B8-4037-9CA8-BA5027ECECFE}
-8392449.62,4581150.919,30119,{2E05E0F2-BDF2-4460-9184-72BCAC1F3F90},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Greenbackville Volunteer Fire Department,2,1,6,,1479 Stockton Avenue,Greenbackville,VA,23356,2075653,,,{7EEF9C90-C027-452D-B602-83BBBE0C945C}
-8639987.01,4512848.246,30120,{445A77B3-F8DE-4E0F-A52B-188025E32CE5},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Chesterfield Fire and Emergency Medical Services Station 4 Bon Air,2,1,5,,2600 Polo Parkway,Midlothian,VA,23113,2331857,,,{680761F6-AFAC-480D-9008-FDF7A5450C61}
-8505932.69,4408843.133,30121,{9BC1D54E-6026-4737-8736-FF1C2D47774D},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Chesapeake Fire Department Station 10 Bowers Hill,2,1,6,,629 Homestead Road,Chesapeake,VA,23321,2056755,,,{775819F6-FF13-4E06-A7EE-9199E4256B04}
-8623811.014,4686343.992,30122,8091fda6-cfe1-40ee-a1b1-0eda92036232,VA000329,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/04/08 09:07:32+00,740,74026,Manassas Volunteer Fire Company,2,1,6,,9322 Centreville Road,Manassas,VA,20110,2075501,,,{78F52CB8-BF29-43AC-BBBA-4D69CF2EAE1F}
-8585385.45,4513687.902,30123,{B5C89B11-CFB8-4111-A868-7A30C0D47AC5},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,New Kent Fire - Rescue Station 2 / Quinton Volunteer Fire and EMS,2,1,6,,5351 New Kent Highway,Quinton,VA,23141,2086093,,,{07FC6571-2BFE-4E53-820F-D1547EC47641}
-8487562.763,4396539.985,30124,{723DA1E4-C156-49B6-B551-C784F189E301},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Chesapeake Fire Department Station 5 Great Bridge,2,1,6,,451 Hanbury Road,Chesapeake,VA,23322,2056761,,,{9A12A68E-1A31-45EA-B2C1-3A80454CD3A4}
-8484663.864,4406995.436,30125,{96F8CE70-EDE4-48AC-9AFB-7C163FBAE351},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,2015/09/04 09:20:43+00,740,74026,Chesapeake Fire Department Station 14 Greenbrier,2,1,6,,1200 Volvo Parkway,Chesapeake,VA,23320,2075510,,,{7F078753-D9CF-4793-9C84-03CD4266A515}
