"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002EA","B02001_002M","B02001_002MA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006EA","B02001_006M","B02001_006MA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009EA","B02001_009M","B02001_009MA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!White alone","Annotation of Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Annotation of Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Annotation of Margin of Error!!Total:!!Black or African American alone","Annotation of Estimate!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Estimate!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Annotation of Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Annotation of Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Annotation of Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Annotation of Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Annotation of Margin of Error!!Total:!!Two or more races:","Annotation of Estimate!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1500000US517600707003","Block Group 3, Census Tract 707, Richmond city, Virginia","3078","null","952","null","370","null","162","null","2416","866","null","null","0","13","null","null","0","null","13","null","0","null","13","null","199","null","269","null","93","94","null","null","0","null","13","null","93","null","94","null",
"1500000US517600708021","Block Group 1, Census Tract 708.02, Richmond city, Virginia","954","null","335","null","455","null","289","null","302","187","null","null","0","13","null","null","45","null","57","null","0","null","13","null","152","null","126","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US517600708022","Block Group 2, Census Tract 708.02, Richmond city, Virginia","1659","null","451","null","374","null","206","null","591","193","null","null","0","13","null","null","1","null","3","null","0","null","13","null","518","null","345","null","175","140","null","null","124","null","127","null","51","null","60","null",
"1500000US517600708031","Block Group 1, Census Tract 708.03, Richmond city, Virginia","2220","null","755","null","468","null","256","null","1318","593","null","null","66","71","null","null","0","null","13","null","0","null","13","null","368","null","352","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US517600708032","Block Group 2, Census Tract 708.03, Richmond city, Virginia","2135","null","547","null","266","null","227","null","1615","475","null","null","0","13","null","null","0","null","13","null","0","null","13","null","169","null","133","null","85","114","null","null","64","null","107","null","21","null","36","null",
"1500000US517600708041","Block Group 1, Census Tract 708.04, Richmond city, Virginia","611","null","279","null","223","null","192","null","302","190","null","null","15","21","null","null","5","null","59","null","0","null","13","null","10","null","21","null","56","73","null","null","30","null","52","null","26","null","47","null",
"1500000US517600708042","Block Group 2, Census Tract 708.04, Richmond city, Virginia","1465","null","494","null","227","null","184","null","1171","467","null","null","0","13","null","null","0","null","13","null","0","null","13","null","42","null","71","null","25","41","null","null","0","null","13","null","25","null","41","null",
"1500000US517600708043","Block Group 3, Census Tract 708.04, Richmond city, Virginia","917","null","511","null","276","null","109","null","641","525","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US517600709011","Block Group 1, Census Tract 709.01, Richmond city, Virginia","1867","null","728","null","289","null","323","null","1243","677","null","null","0","13","null","null","0","null","13","null","0","null","13","null","218","null","263","null","117","184","null","null","0","null","13","null","117","null","184","null",
"1500000US517600709012","Block Group 2, Census Tract 709.01, Richmond city, Virginia","1663","null","495","null","692","null","190","null","616","258","null","null","0","13","null","null","0","null","13","null","0","null","13","null","355","null","391","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US517600709013","Block Group 3, Census Tract 709.01, Richmond city, Virginia","1874","null","692","null","396","null","381","null","1255","470","null","null","0","13","null","null","0","null","13","null","0","null","13","null","223","null","288","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US517600709021","Block Group 1, Census Tract 709.02, Richmond city, Virginia","938","null","678","null","120","null","112","null","818","700","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US517600709022","Block Group 2, Census Tract 709.02, Richmond city, Virginia","1119","null","436","null","320","null","223","null","797","483","null","null","0","13","null","null","2","null","4","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US517600709023","Block Group 3, Census Tract 709.02, Richmond city, Virginia","933","null","441","null","39","null","52","null","821","393","null","null","0","13","null","null","0","null","13","null","0","null","13","null","73","null","112","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US517600710021","Block Group 1, Census Tract 710.02, Richmond city, Virginia","2053","null","945","null","1013","null","552","null","967","816","null","null","12","19","null","null","22","null","32","null","0","null","13","null","0","null","13","null","39","56","null","null","0","null","13","null","39","null","56","null",
"1500000US517600710022","Block Group 2, Census Tract 710.02, Richmond city, Virginia","2214","null","455","null","405","null","218","null","1404","374","null","null","0","13","null","null","89","null","84","null","0","null","13","null","29","null","38","null","287","186","null","null","15","null","24","null","272","null","190","null",
"1500000US517600710031","Block Group 1, Census Tract 710.03, Richmond city, Virginia","972","null","387","null","48","null","51","null","923","376","null","null","0","13","null","null","0","null","13","null","0","null","13","null","1","null","2","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US517600710032","Block Group 2, Census Tract 710.03, Richmond city, Virginia","1395","null","331","null","375","null","153","null","969","326","null","null","0","13","null","null","26","null","39","null","0","null","13","null","0","null","13","null","25","43","null","null","25","null","43","null","0","null","13","null",
"1500000US517600710041","Block Group 1, Census Tract 710.04, Richmond city, Virginia","1204","null","497","null","64","null","57","null","981","501","null","null","0","13","null","null","34","null","54","null","0","null","13","null","125","null","142","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US517600710042","Block Group 2, Census Tract 710.04, Richmond city, Virginia","627","null","448","null","116","null","78","null","460","426","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","51","78","null","null","0","null","13","null","51","null","78","null",
"1500000US517600711001","Block Group 1, Census Tract 711, Richmond city, Virginia","1570","null","542","null","836","null","203","null","616","512","null","null","0","13","null","null","22","null","34","null","0","null","13","null","28","null","30","null","68","101","null","null","0","null","13","null","68","null","101","null",
"1500000US517600711002","Block Group 2, Census Tract 711, Richmond city, Virginia","445","null","145","null","292","null","130","null","94","76","null","null","0","13","null","null","59","null","62","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US517600711003","Block Group 3, Census Tract 711, Richmond city, Virginia","1989","null","502","null","752","null","343","null","1132","401","null","null","15","23","null","null","40","null","48","null","0","null","13","null","0","null","13","null","50","65","null","null","16","null","26","null","34","null","58","null",
"1500000US517600711004","Block Group 4, Census Tract 711, Richmond city, Virginia","1422","null","525","null","593","null","241","null","524","369","null","null","0","13","null","null","33","null","53","null","0","null","13","null","66","null","99","null","206","259","null","null","0","null","13","null","206","null","259","null",
"1500000US517700001001","Block Group 1, Census Tract 1, Roanoke city, Virginia","1426","null","485","null","348","null","299","null","1048","392","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","30","45","null","null","30","null","45","null","0","null","13","null",
"1500000US517700001002","Block Group 2, Census Tract 1, Roanoke city, Virginia","1436","null","565","null","176","null","82","null","1256","552","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","4","13","null","null","0","null","13","null","4","null","13","null",
"1500000US517700001003","Block Group 3, Census Tract 1, Roanoke city, Virginia","918","null","336","null","325","null","154","null","593","314","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US517700003001","Block Group 1, Census Tract 3, Roanoke city, Virginia","684","null","265","null","454","null","198","null","73","103","null","null","0","13","null","null","80","null","105","null","0","null","13","null","0","null","13","null","77","81","null","null","0","null","13","null","77","null","81","null",
"1500000US517700003002","Block Group 2, Census Tract 3, Roanoke city, Virginia","1549","null","511","null","989","null","390","null","309","292","null","null","68","52","null","null","113","null","104","null","0","null","13","null","0","null","13","null","70","76","null","null","0","null","13","null","70","null","76","null",
"1500000US517700003003","Block Group 3, Census Tract 3, Roanoke city, Virginia","2227","null","518","null","1087","null","562","null","887","401","null","null","0","13","null","null","0","null","13","null","0","null","13","null","247","null","272","null","6","10","null","null","0","null","13","null","6","null","10","null",
"1500000US517700004001","Block Group 1, Census Tract 4, Roanoke city, Virginia","1956","null","654","null","1153","null","524","null","428","356","null","null","31","47","null","null","0","null","13","null","0","null","13","null","38","null","47","null","306","236","null","null","165","null","217","null","141","null","160","null",
"1500000US517700004002","Block Group 2, Census Tract 4, Roanoke city, Virginia","2457","null","632","null","1561","null","512","null","45","81","null","null","0","13","null","null","166","null","128","null","0","null","13","null","29","null","46","null","656","271","null","null","542","null","267","null","114","null","90","null",
"1500000US517700004003","Block Group 3, Census Tract 4, Roanoke city, Virginia","1777","null","826","null","676","null","296","null","613","580","null","null","0","13","null","null","488","null","480","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US517700005001","Block Group 1, Census Tract 5, Roanoke city, Virginia","2513","null","734","null","676","null","304","null","1197","533","null","null","0","13","null","null","0","null","13","null","0","null","13","null","57","null","96","null","583","445","null","null","471","null","364","null","112","null","178","null",
"1500000US517700005002","Block Group 2, Census Tract 5, Roanoke city, Virginia","660","null","326","null","395","null","199","null","203","229","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","62","99","null","null","0","null","13","null","62","null","99","null",
"1500000US517700005003","Block Group 3, Census Tract 5, Roanoke city, Virginia","551","null","241","null","463","null","203","null","48","51","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","40","58","null","null","0","null","13","null","40","null","58","null",
"1500000US517700005004","Block Group 4, Census Tract 5, Roanoke city, Virginia","1160","null","476","null","852","null","330","null","205","308","null","null","0","13","null","null","0","null","13","null","0","null","13","null","18","null","30","null","85","83","null","null","0","null","13","null","85","null","83","null",
"1500000US517700006011","Block Group 1, Census Tract 6.01, Roanoke city, Virginia","1119","null","350","null","746","null","260","null","186","199","null","null","0","13","null","null","159","null","204","null","0","null","13","null","0","null","13","null","28","30","null","null","0","null","13","null","28","null","30","null",
"1500000US517700006012","Block Group 2, Census Tract 6.01, Roanoke city, Virginia","2096","null","488","null","1370","null","411","null","301","255","null","null","0","13","null","null","15","null","36","null","0","null","13","null","322","null","400","null","88","91","null","null","39","null","63","null","49","null","67","null",
"1500000US517700006013","Block Group 3, Census Tract 6.01, Roanoke city, Virginia","828","null","454","null","458","null","244","null","173","177","null","null","0","13","null","null","19","null","33","null","0","null","13","null","0","null","13","null","178","217","null","null","20","null","32","null","158","null","214","null",
"1500000US517700006014","Block Group 4, Census Tract 6.01, Roanoke city, Virginia","1173","null","428","null","1070","null","418","null","38","69","null","null","0","13","null","null","31","null","52","null","0","null","13","null","34","null","40","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US517700006021","Block Group 1, Census Tract 6.02, Roanoke city, Virginia","902","null","220","null","777","null","217","null","75","63","null","null","0","13","null","null","50","null","72","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US517700006022","Block Group 2, Census Tract 6.02, Roanoke city, Virginia","1362","null","383","null","922","null","275","null","290","201","null","null","0","13","null","null","86","null","104","null","38","null","64","null","0","null","13","null","26","41","null","null","0","null","13","null","26","null","41","null",
"1500000US517700006023","Block Group 3, Census Tract 6.02, Roanoke city, Virginia","1184","null","303","null","1050","null","270","null","104","116","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","30","44","null","null","22","null","40","null","8","null","15","null",
"1500000US517700009001","Block Group 1, Census Tract 9, Roanoke city, Virginia","3611","null","846","null","703","null","283","null","2091","698","null","null","0","13","null","null","631","null","405","null","0","null","13","null","0","null","13","null","186","230","null","null","49","null","75","null","137","null","219","null",
"1500000US517700009002","Block Group 2, Census Tract 9, Roanoke city, Virginia","1676","null","471","null","438","null","233","null","1086","501","null","null","28","38","null","null","34","null","52","null","0","null","13","null","90","null","138","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US517700010001","Block Group 1, Census Tract 10, Roanoke city, Virginia","1201","null","266","null","657","null","182","null","353","172","null","null","0","13","null","null","117","null","137","null","0","null","13","null","0","null","13","null","74","57","null","null","8","null","13","null","66","null","55","null",
"1500000US517700010002","Block Group 2, Census Tract 10, Roanoke city, Virginia","1359","null","574","null","105","null","103","null","1195","570","null","null","0","13","null","null","0","null","13","null","0","null","13","null","34","null","56","null","25","32","null","null","21","null","32","null","4","null","6","null",
"1500000US517700011001","Block Group 1, Census Tract 11, Roanoke city, Virginia","561","null","113","null","434","null","92","null","51","59","null","null","0","13","null","null","12","null","13","null","0","null","13","null","22","null","24","null","42","40","null","null","0","null","13","null","42","null","40","null",
"1500000US517700011002","Block Group 2, Census Tract 11, Roanoke city, Virginia","1233","null","235","null","731","null","162","null","227","89","null","null","1","3","null","null","206","null","185","null","0","null","13","null","13","null","15","null","55","44","null","null","31","null","31","null","24","null","29","null",
"1500000US517700012001","Block Group 1, Census Tract 12, Roanoke city, Virginia","828","null","184","null","633","null","166","null","135","82","null","null","14","19","null","null","25","null","30","null","0","null","13","null","0","null","13","null","21","25","null","null","4","null","6","null","17","null","24","null",
"1500000US517700012002","Block Group 2, Census Tract 12, Roanoke city, Virginia","1191","null","274","null","952","null","251","null","64","68","null","null","5","10","null","null","62","null","62","null","0","null","13","null","0","null","13","null","108","71","null","null","31","null","40","null","77","null","65","null",
"1500000US517700012003","Block Group 3, Census Tract 12, Roanoke city, Virginia","1462","null","530","null","953","null","214","null","432","400","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","77","94","null","null","40","null","84","null","37","null","35","null",
"1500000US517700018001","Block Group 1, Census Tract 18, Roanoke city, Virginia","1222","null","363","null","1087","null","350","null","0","13","null","null","0","13","null","null","51","null","96","null","0","null","13","null","8","null","16","null","76","59","null","null","8","null","15","null","68","null","58","null",
"1500000US517700018002","Block Group 2, Census Tract 18, Roanoke city, Virginia","704","null","205","null","553","null","193","null","36","47","null","null","0","13","null","null","49","null","42","null","0","null","13","null","0","null","13","null","66","75","null","null","56","null","74","null","10","null","16","null",
"1500000US517700018003","Block Group 3, Census Tract 18, Roanoke city, Virginia","910","null","195","null","891","null","198","null","16","15","null","null","1","3","null","null","0","null","13","null","0","null","13","null","0","null","13","null","2","4","null","null","0","null","13","null","2","null","4","null",
"1500000US517700018004","Block Group 4, Census Tract 18, Roanoke city, Virginia","1170","null","338","null","1029","null","329","null","131","121","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","10","14","null","null","8","null","13","null","2","null","4","null",
"1500000US517700019001","Block Group 1, Census Tract 19, Roanoke city, Virginia","372","null","318","null","220","null","226","null","86","98","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","66","105","null","null","0","null","13","null","66","null","105","null",
"1500000US517700019002","Block Group 2, Census Tract 19, Roanoke city, Virginia","1017","null","297","null","958","null","290","null","21","36","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","38","50","null","null","0","null","13","null","38","null","50","null",
"1500000US517700019003","Block Group 3, Census Tract 19, Roanoke city, Virginia","1427","null","433","null","1160","null","402","null","156","159","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","111","119","null","null","0","null","13","null","111","null","119","null",
"1500000US517700019004","Block Group 4, Census Tract 19, Roanoke city, Virginia","2367","null","800","null","2074","null","705","null","77","98","null","null","0","13","null","null","100","null","121","null","0","null","13","null","10","null","18","null","106","146","null","null","0","null","13","null","106","null","146","null",
"1500000US517700021001","Block Group 1, Census Tract 21, Roanoke city, Virginia","908","null","221","null","879","null","217","null","0","13","null","null","6","9","null","null","23","null","37","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US517700021002","Block Group 2, Census Tract 21, Roanoke city, Virginia","1666","null","352","null","1606","null","340","null","18","21","null","null","0","13","null","null","32","null","49","null","0","null","13","null","10","null","18","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US517700021003","Block Group 3, Census Tract 21, Roanoke city, Virginia","788","null","215","null","629","null","181","null","48","65","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","111","95","null","null","64","null","83","null","47","null","52","null",
"1500000US517700022001","Block Group 1, Census Tract 22, Roanoke city, Virginia","1310","null","446","null","813","null","213","null","463","404","null","null","0","13","null","null","10","null","16","null","0","null","13","null","0","null","13","null","24","28","null","null","14","null","21","null","10","null","16","null",
"1500000US517700022002","Block Group 2, Census Tract 22, Roanoke city, Virginia","1483","null","299","null","898","null","318","null","513","230","null","null","0","13","null","null","26","null","27","null","0","null","13","null","12","null","19","null","34","37","null","null","16","null","22","null","18","null","28","null",
"1500000US517700023011","Block Group 1, Census Tract 23.01, Roanoke city, Virginia","527","null","226","null","173","null","103","null","333","200","null","null","0","13","null","null","0","null","13","null","0","null","13","null","21","null","35","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US517700023012","Block Group 2, Census Tract 23.01, Roanoke city, Virginia","2029","null","478","null","1004","null","352","null","1013","344","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","12","22","null","null","0","null","13","null","12","null","22","null",
"1500000US517700023021","Block Group 1, Census Tract 23.02, Roanoke city, Virginia","1681","null","418","null","487","null","194","null","850","380","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","344","239","null","null","134","null","164","null","210","null","177","null",
"1500000US517700023022","Block Group 2, Census Tract 23.02, Roanoke city, Virginia","2033","null","478","null","1141","null","360","null","809","382","null","null","0","13","null","null","83","null","119","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US517700024001","Block Group 1, Census Tract 24, Roanoke city, Virginia","2107","null","555","null","254","null","160","null","1713","484","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","140","189","null","null","0","null","13","null","140","null","189","null",
"1500000US517700024002","Block Group 2, Census Tract 24, Roanoke city, Virginia","280","null","135","null","1","null","9","null","272","134","null","null","7","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US517700024003","Block Group 3, Census Tract 24, Roanoke city, Virginia","2221","null","682","null","678","null","511","null","1395","457","null","null","0","13","null","null","0","null","13","null","0","null","13","null","73","null","113","null","75","110","null","null","1","null","2","null","74","null","110","null",
"1500000US517700025011","Block Group 1, Census Tract 25.01, Roanoke city, Virginia","1166","null","252","null","222","null","211","null","913","241","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","31","72","null","null","31","null","72","null","0","null","13","null",
"1500000US517700025012","Block Group 2, Census Tract 25.01, Roanoke city, Virginia","1202","null","319","null","39","null","38","null","1138","319","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","25","41","null","null","0","null","13","null","25","null","41","null",
"1500000US517700025021","Block Group 1, Census Tract 25.02, Roanoke city, Virginia","899","null","496","null","194","null","111","null","686","492","null","null","0","13","null","null","0","null","13","null","0","null","13","null","14","null","28","null","5","10","null","null","0","null","13","null","5","null","10","null",
"1500000US517700025022","Block Group 2, Census Tract 25.02, Roanoke city, Virginia","2229","null","557","null","198","null","119","null","1601","441","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","430","524","null","null","0","null","13","null","430","null","524","null",
"1500000US517700026001","Block Group 1, Census Tract 26, Roanoke city, Virginia","1179","null","392","null","635","null","294","null","277","145","null","null","2","4","null","null","0","null","13","null","0","null","13","null","13","null","22","null","252","254","null","null","0","null","13","null","252","null","254","null",
"1500000US517700026002","Block Group 2, Census Tract 26, Roanoke city, Virginia","695","null","228","null","579","null","188","null","64","96","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","52","64","null","null","5","null","8","null","47","null","63","null",
"1500000US517700026003","Block Group 3, Census Tract 26, Roanoke city, Virginia","1094","null","823","null","241","null","148","null","779","809","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","74","56","null","null","9","null","15","null","65","null","51","null",
"1500000US517700027001","Block Group 1, Census Tract 27, Roanoke city, Virginia","2139","null","693","null","1659","null","566","null","480","382","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US517700027002","Block Group 2, Census Tract 27, Roanoke city, Virginia","529","null","208","null","477","null","170","null","52","81","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US517700027003","Block Group 3, Census Tract 27, Roanoke city, Virginia","781","null","449","null","781","null","449","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US517700027004","Block Group 4, Census Tract 27, Roanoke city, Virginia","860","null","606","null","595","null","337","null","103","147","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","162","256","null","null","0","null","13","null","162","null","256","null",
"1500000US517700027005","Block Group 5, Census Tract 27, Roanoke city, Virginia","893","null","413","null","662","null","391","null","198","229","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","33","56","null","null","0","null","13","null","33","null","56","null",
"1500000US517700028001","Block Group 1, Census Tract 28, Roanoke city, Virginia","1024","null","415","null","821","null","308","null","155","241","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","48","75","null","null","48","null","75","null","0","null","13","null",
"1500000US517700028002","Block Group 2, Census Tract 28, Roanoke city, Virginia","1638","null","440","null","1541","null","415","null","53","80","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","44","68","null","null","0","null","13","null","44","null","68","null",
"1500000US517700028003","Block Group 3, Census Tract 28, Roanoke city, Virginia","1472","null","358","null","1285","null","377","null","69","122","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","118","102","null","null","64","null","78","null","54","null","65","null",
"1500000US517700028004","Block Group 4, Census Tract 28, Roanoke city, Virginia","1245","null","365","null","899","null","339","null","283","162","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","63","68","null","null","0","null","13","null","63","null","68","null",
"1500000US517700029001","Block Group 1, Census Tract 29, Roanoke city, Virginia","749","null","244","null","602","null","208","null","6","9","null","null","0","13","null","null","60","null","90","null","0","null","13","null","0","null","13","null","81","122","null","null","81","null","122","null","0","null","13","null",
"1500000US517700029002","Block Group 2, Census Tract 29, Roanoke city, Virginia","928","null","365","null","893","null","363","null","35","41","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US517700029003","Block Group 3, Census Tract 29, Roanoke city, Virginia","764","null","227","null","673","null","191","null","0","13","null","null","0","13","null","null","86","null","95","null","0","null","13","null","0","null","13","null","5","8","null","null","0","null","13","null","5","null","8","null",
"1500000US517700029004","Block Group 4, Census Tract 29, Roanoke city, Virginia","1320","null","473","null","1223","null","424","null","30","50","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","67","75","null","null","0","null","13","null","67","null","75","null",
"1500000US517700029005","Block Group 5, Census Tract 29, Roanoke city, Virginia","1136","null","346","null","874","null","259","null","68","78","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","194","233","null","null","40","null","55","null","154","null","220","null",
"1500000US517700030001","Block Group 1, Census Tract 30, Roanoke city, Virginia","1533","null","485","null","1294","null","364","null","49","71","null","null","0","13","null","null","32","null","49","null","33","null","61","null","0","null","13","null","125","179","null","null","125","null","179","null","0","null","13","null",
"1500000US517700030002","Block Group 2, Census Tract 30, Roanoke city, Virginia","1326","null","472","null","1123","null","480","null","33","50","null","null","0","13","null","null","108","null","84","null","0","null","13","null","0","null","13","null","62","77","null","null","62","null","77","null","0","null","13","null",
"1500000US517700030003","Block Group 3, Census Tract 30, Roanoke city, Virginia","1471","null","358","null","1192","null","378","null","238","183","null","null","0","13","null","null","0","null","13","null","0","null","13","null","41","null","54","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US517700031001","Block Group 1, Census Tract 31, Roanoke city, Virginia","895","null","263","null","777","null","213","null","0","13","null","null","17","25","null","null","101","null","160","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US517700031002","Block Group 2, Census Tract 31, Roanoke city, Virginia","928","null","303","null","769","null","268","null","86","69","null","null","0","13","null","null","72","null","108","null","0","null","13","null","0","null","13","null","1","3","null","null","0","null","13","null","1","null","3","null",
"1500000US517700031003","Block Group 3, Census Tract 31, Roanoke city, Virginia","1340","null","295","null","1216","null","285","null","51","90","null","null","13","21","null","null","60","null","62","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US517700031004","Block Group 4, Census Tract 31, Roanoke city, Virginia","821","null","261","null","678","null","205","null","119","178","null","null","0","13","null","null","11","null","18","null","0","null","13","null","0","null","13","null","13","15","null","null","0","null","13","null","13","null","15","null",
"1500000US517750101001","Block Group 1, Census Tract 101, Salem city, Virginia","1145","null","359","null","1045","null","325","null","6","10","null","null","0","13","null","null","0","null","13","null","0","null","13","null","62","null","91","null","32","40","null","null","0","null","13","null","32","null","40","null",
"1500000US517750101002","Block Group 2, Census Tract 101, Salem city, Virginia","1304","null","402","null","1071","null","371","null","146","121","null","null","0","13","null","null","11","null","16","null","0","null","13","null","19","null","32","null","57","63","null","null","7","null","15","null","50","null","60","null",
"1500000US517750101003","Block Group 3, Census Tract 101, Salem city, Virginia","2521","null","606","null","1695","null","482","null","526","349","null","null","3","6","null","null","65","null","67","null","0","null","13","null","78","null","108","null","154","186","null","null","48","null","69","null","106","null","176","null",
"1500000US517750101004","Block Group 4, Census Tract 101, Salem city, Virginia","1145","null","298","null","912","null","275","null","222","164","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","11","19","null","null","0","null","13","null","11","null","19","null",
"1500000US517750102001","Block Group 1, Census Tract 102, Salem city, Virginia","2181","null","393","null","1889","null","375","null","169","108","null","null","19","28","null","null","53","null","37","null","0","null","13","null","14","null","19","null","37","45","null","null","4","null","9","null","33","null","44","null",
