"GEO_ID","NAME","B01002_001E","B01002_001M","B01002_001MA","B01002_001EA","B01002_002E","B01002_002EA","B01002_002M","B01002_002MA","B01002_003E","B01002_003M","B01002_003MA","B01002_003EA",
"Geography","Geographic Area Name","Estimate!!Median age --!!Total:","Margin of Error!!Median age --!!Total:","Annotation of Margin of Error!!Median age --!!Total:","Annotation of Estimate!!Median age --!!Total:","Estimate!!Median age --!!Male","Annotation of Estimate!!Median age --!!Male","Margin of Error!!Median age --!!Male","Annotation of Margin of Error!!Median age --!!Male","Estimate!!Median age --!!Female","Margin of Error!!Median age --!!Female","Annotation of Margin of Error!!Median age --!!Female","Annotation of Estimate!!Median age --!!Female",
"1500000US517100012003","Block Group 3, Census Tract 12, Norfolk city, Virginia","37.7","18.6","null","null","25.5","null","17.9","null","48.3","16.5","null","null",
"1500000US517100013001","Block Group 1, Census Tract 13, Norfolk city, Virginia","31.0","9.8","null","null","35.5","null","17.9","null","29.0","6.0","null","null",
"1500000US517100013002","Block Group 2, Census Tract 13, Norfolk city, Virginia","28.3","3.5","null","null","30.0","null","4.4","null","25.8","7.6","null","null",
"1500000US517100014001","Block Group 1, Census Tract 14, Norfolk city, Virginia","65.3","8.8","null","null","44.9","null","36.4","null","69.8","3.3","null","null",
"1500000US517100014002","Block Group 2, Census Tract 14, Norfolk city, Virginia","34.5","10.5","null","null","27.5","null","10.0","null","36.2","4.0","null","null",
"1500000US517100014003","Block Group 3, Census Tract 14, Norfolk city, Virginia","39.1","7.8","null","null","36.5","null","11.0","null","39.7","7.0","null","null",
"1500000US517100015001","Block Group 1, Census Tract 15, Norfolk city, Virginia","35.8","7.3","null","null","38.0","null","13.4","null","35.4","7.1","null","null",
"1500000US517100015002","Block Group 2, Census Tract 15, Norfolk city, Virginia","28.3","1.5","null","null","27.4","null","2.5","null","30.1","5.5","null","null",
"1500000US517100016001","Block Group 1, Census Tract 16, Norfolk city, Virginia","40.6","6.7","null","null","33.6","null","14.2","null","41.8","24.0","null","null",
"1500000US517100016002","Block Group 2, Census Tract 16, Norfolk city, Virginia","33.3","14.2","null","null","34.0","null","16.0","null","31.7","17.7","null","null",
"1500000US517100017001","Block Group 1, Census Tract 17, Norfolk city, Virginia","35.2","5.4","null","null","30.8","null","2.7","null","40.1","8.8","null","null",
"1500000US517100017002","Block Group 2, Census Tract 17, Norfolk city, Virginia","46.0","11.4","null","null","32.9","null","26.3","null","49.7","6.9","null","null",
"1500000US517100020001","Block Group 1, Census Tract 20, Norfolk city, Virginia","37.6","3.0","null","null","35.8","null","4.6","null","40.8","11.3","null","null",
"1500000US517100021001","Block Group 1, Census Tract 21, Norfolk city, Virginia","54.3","8.3","null","null","48.1","null","8.2","null","55.9","10.3","null","null",
"1500000US517100022001","Block Group 1, Census Tract 22, Norfolk city, Virginia","41.6","6.1","null","null","38.1","null","5.0","null","44.4","3.1","null","null",
"1500000US517100022002","Block Group 2, Census Tract 22, Norfolk city, Virginia","45.7","4.8","null","null","41.7","null","5.0","null","48.0","6.2","null","null",
"1500000US517100023001","Block Group 1, Census Tract 23, Norfolk city, Virginia","48.1","8.6","null","null","48.1","null","8.2","null","48.0","12.2","null","null",
"1500000US517100023002","Block Group 2, Census Tract 23, Norfolk city, Virginia","30.7","2.6","null","null","27.5","null","3.3","null","35.3","7.8","null","null",
"1500000US517100024001","Block Group 1, Census Tract 24, Norfolk city, Virginia","36.4","6.5","null","null","39.6","null","9.3","null","35.5","5.8","null","null",
"1500000US517100024002","Block Group 2, Census Tract 24, Norfolk city, Virginia","30.5","21.5","null","null","35.4","null","5.1","null","5.1","26.3","null","null",
"1500000US517100024003","Block Group 3, Census Tract 24, Norfolk city, Virginia","23.2","10.5","null","null","23.0","null","10.9","null","29.0","12.9","null","null",
"1500000US517100025001","Block Group 1, Census Tract 25, Norfolk city, Virginia","20.0","0.3","null","null","20.3","null","0.7","null","19.8","0.3","null","null",
"1500000US517100025002","Block Group 2, Census Tract 25, Norfolk city, Virginia","23.6","2.4","null","null","23.2","null","2.5","null","24.6","12.4","null","null",
"1500000US517100026001","Block Group 1, Census Tract 26, Norfolk city, Virginia","21.0","0.4","null","null","21.7","null","0.9","null","20.6","0.4","null","null",
"1500000US517100026002","Block Group 2, Census Tract 26, Norfolk city, Virginia","19.8","0.9","null","null","19.9","null","1.3","null","19.8","1.2","null","null",
"1500000US517100026003","Block Group 3, Census Tract 26, Norfolk city, Virginia","27.5","5.5","null","null","25.9","null","7.8","null","27.9","9.7","null","null",
"1500000US517100027001","Block Group 1, Census Tract 27, Norfolk city, Virginia","34.6","16.0","null","null","39.3","null","24.5","null","34.2","16.1","null","null",
"1500000US517100027002","Block Group 2, Census Tract 27, Norfolk city, Virginia","46.9","8.3","null","null","43.8","null","13.6","null","48.0","11.5","null","null",
"1500000US517100027003","Block Group 3, Census Tract 27, Norfolk city, Virginia","25.6","4.4","null","null","24.6","null","9.9","null","27.1","3.8","null","null",
"1500000US517100028001","Block Group 1, Census Tract 28, Norfolk city, Virginia","45.1","12.0","null","null","52.4","null","10.7","null","39.2","14.7","null","null",
"1500000US517100028002","Block Group 2, Census Tract 28, Norfolk city, Virginia","61.6","21.1","null","null","53.1","null","25.6","null","62.7","10.8","null","null",
"1500000US517100028003","Block Group 3, Census Tract 28, Norfolk city, Virginia","34.7","4.6","null","null","34.4","null","4.6","null","35.4","8.1","null","null",
"1500000US517100028004","Block Group 4, Census Tract 28, Norfolk city, Virginia","33.8","5.9","null","null","33.7","null","7.3","null","33.8","8.5","null","null",
"1500000US517100029001","Block Group 1, Census Tract 29, Norfolk city, Virginia","48.2","19.4","null","null","38.6","null","10.2","null","53.4","25.5","null","null",
"1500000US517100029002","Block Group 2, Census Tract 29, Norfolk city, Virginia","33.8","8.3","null","null","33.2","null","11.1","null","38.6","3.4","null","null",
"1500000US517100029003","Block Group 3, Census Tract 29, Norfolk city, Virginia","40.1","5.6","null","null","37.7","null","14.4","null","42.0","5.2","null","null",
"1500000US517100029004","Block Group 4, Census Tract 29, Norfolk city, Virginia","33.4","9.8","null","null","30.2","null","9.4","null","40.4","19.9","null","null",
"1500000US517100030001","Block Group 1, Census Tract 30, Norfolk city, Virginia","38.6","4.1","null","null","39.8","null","7.1","null","36.1","11.6","null","null",
"1500000US517100030002","Block Group 2, Census Tract 30, Norfolk city, Virginia","44.1","8.0","null","null","39.6","null","12.1","null","44.9","7.5","null","null",
"1500000US517100031001","Block Group 1, Census Tract 31, Norfolk city, Virginia","32.2","7.8","null","null","28.5","null","7.1","null","35.9","16.6","null","null",
"1500000US517100031002","Block Group 2, Census Tract 31, Norfolk city, Virginia","37.1","8.5","null","null","34.5","null","1.4","null","44.0","12.6","null","null",
"1500000US517100031003","Block Group 3, Census Tract 31, Norfolk city, Virginia","35.5","10.5","null","null","35.6","null","14.2","null","34.5","11.4","null","null",
"1500000US517100032001","Block Group 1, Census Tract 32, Norfolk city, Virginia","30.3","7.0","null","null","30.6","null","17.5","null","27.6","5.8","null","null",
"1500000US517100032002","Block Group 2, Census Tract 32, Norfolk city, Virginia","37.1","4.6","null","null","37.5","null","6.7","null","36.5","7.9","null","null",
"1500000US517100032003","Block Group 3, Census Tract 32, Norfolk city, Virginia","32.2","2.7","null","null","31.3","null","2.7","null","33.7","7.6","null","null",
"1500000US517100033001","Block Group 1, Census Tract 33, Norfolk city, Virginia","43.1","17.5","null","null","32.0","null","22.0","null","46.1","8.1","null","null",
"1500000US517100033002","Block Group 2, Census Tract 33, Norfolk city, Virginia","42.9","4.7","null","null","42.6","null","2.4","null","51.5","25.2","null","null",
"1500000US517100034001","Block Group 1, Census Tract 34, Norfolk city, Virginia","30.8","3.8","null","null","30.5","null","2.5","null","34.8","9.2","null","null",
"1500000US517100034002","Block Group 2, Census Tract 34, Norfolk city, Virginia","46.9","7.1","null","null","42.8","null","9.0","null","50.5","7.6","null","null",
"1500000US517100035011","Block Group 1, Census Tract 35.01, Norfolk city, Virginia","11.3","3.3","null","null","11.1","null","7.2","null","16.0","16.3","null","null",
"1500000US517100035012","Block Group 2, Census Tract 35.01, Norfolk city, Virginia","29.9","12.4","null","null","23.2","null","28.7","null","44.1","22.0","null","null",
"1500000US517100035013","Block Group 3, Census Tract 35.01, Norfolk city, Virginia","44.6","5.4","null","null","42.2","null","13.6","null","52.2","3.2","null","null",
"1500000US517100035014","Block Group 4, Census Tract 35.01, Norfolk city, Virginia","31.9","20.7","null","null","38.9","null","16.5","null","26.2","21.9","null","null",
"1500000US517100036001","Block Group 1, Census Tract 36, Norfolk city, Virginia","32.7","3.7","null","null","33.4","null","4.5","null","31.2","3.8","null","null",
"1500000US517100037001","Block Group 1, Census Tract 37, Norfolk city, Virginia","48.2","10.7","null","null","48.1","null","13.6","null","52.1","11.1","null","null",
"1500000US517100037002","Block Group 2, Census Tract 37, Norfolk city, Virginia","30.2","2.0","null","null","30.3","null","2.8","null","29.9","2.8","null","null",
"1500000US517100038001","Block Group 1, Census Tract 38, Norfolk city, Virginia","33.8","11.4","null","null","33.9","null","9.8","null","30.0","35.0","null","null",
"1500000US517100038002","Block Group 2, Census Tract 38, Norfolk city, Virginia","32.0","5.0","null","null","30.8","null","7.9","null","33.6","3.2","null","null",
"1500000US517100038003","Block Group 3, Census Tract 38, Norfolk city, Virginia","44.0","16.0","null","null","46.2","null","19.8","null","43.7","20.4","null","null",
"1500000US517100040011","Block Group 1, Census Tract 40.01, Norfolk city, Virginia","34.0","5.8","null","null","33.1","null","5.8","null","36.1","9.2","null","null",
"1500000US517100040021","Block Group 1, Census Tract 40.02, Norfolk city, Virginia","31.0","5.1","null","null","31.9","null","7.8","null","29.2","5.9","null","null",
"1500000US517100040022","Block Group 2, Census Tract 40.02, Norfolk city, Virginia","29.2","4.6","null","null","28.7","null","8.0","null","29.6","4.6","null","null",
"1500000US517100040023","Block Group 3, Census Tract 40.02, Norfolk city, Virginia","38.2","16.1","null","null","38.2","null","10.6","null","39.3","26.5","null","null",
"1500000US517100041001","Block Group 1, Census Tract 41, Norfolk city, Virginia","21.1","9.2","null","null","10.8","null","1.9","null","29.2","3.0","null","null",
"1500000US517100042001","Block Group 1, Census Tract 42, Norfolk city, Virginia","59.8","30.8","null","null","38.6","null","43.1","null","65.2","8.9","null","null",
"1500000US517100042002","Block Group 2, Census Tract 42, Norfolk city, Virginia","17.4","8.9","null","null","13.6","null","4.5","null","28.2","10.3","null","null",
"1500000US517100043001","Block Group 1, Census Tract 43, Norfolk city, Virginia","20.7","18.1","null","null","27.7","null","13.3","null","16.8","21.7","null","null",
"1500000US517100043002","Block Group 2, Census Tract 43, Norfolk city, Virginia","27.6","5.8","null","null","26.0","null","4.0","null","34.9","11.9","null","null",
"1500000US517100043003","Block Group 3, Census Tract 43, Norfolk city, Virginia","61.5","36.0","null","null","64.5","null","51.8","null","57.2","38.0","null","null",
"1500000US517100043004","Block Group 4, Census Tract 43, Norfolk city, Virginia","48.3","26.1","null","null","29.6","null","35.8","null","48.6","8.2","null","null",
"1500000US517100044001","Block Group 1, Census Tract 44, Norfolk city, Virginia","25.1","6.3","null","null","30.3","null","5.2","null","23.7","6.3","null","null",
"1500000US517100044002","Block Group 2, Census Tract 44, Norfolk city, Virginia","37.6","7.9","null","null","36.7","null","7.2","null","43.8","4.4","null","null",
"1500000US517100044003","Block Group 3, Census Tract 44, Norfolk city, Virginia","20.5","0.6","null","null","40.2","null","0.3","null","20.1","4.3","null","null",
"1500000US517100045001","Block Group 1, Census Tract 45, Norfolk city, Virginia","44.1","8.8","null","null","29.2","null","12.5","null","55.6","6.4","null","null",
"1500000US517100046001","Block Group 1, Census Tract 46, Norfolk city, Virginia","33.5","5.0","null","null","33.6","null","3.9","null","32.9","13.0","null","null",
"1500000US517100046002","Block Group 2, Census Tract 46, Norfolk city, Virginia","15.4","0.9","null","null","9.5","null","2.0","null","30.3","4.7","null","null",
"1500000US517100047001","Block Group 1, Census Tract 47, Norfolk city, Virginia","19.8","0.4","null","null","20.0","null","0.7","null","19.7","0.6","null","null",
"1500000US517100047002","Block Group 2, Census Tract 47, Norfolk city, Virginia","38.9","16.4","null","null","39.5","null","13.4","null","33.0","31.8","null","null",
"1500000US517100048001","Block Group 1, Census Tract 48, Norfolk city, Virginia","15.3","3.5","null","null","12.9","null","2.1","null","20.2","5.0","null","null",
"1500000US517100048002","Block Group 2, Census Tract 48, Norfolk city, Virginia","-","**","**","-","-","-","**","**","-","**","**","-",
"1500000US517100049001","Block Group 1, Census Tract 49, Norfolk city, Virginia","39.1","10.9","null","null","37.2","null","12.6","null","43.3","11.9","null","null",
"1500000US517100049002","Block Group 2, Census Tract 49, Norfolk city, Virginia","34.8","2.7","null","null","34.4","null","2.8","null","38.3","6.4","null","null",
"1500000US517100049003","Block Group 3, Census Tract 49, Norfolk city, Virginia","31.5","1.9","null","null","31.4","null","1.9","null","31.5","5.9","null","null",
"1500000US517100050001","Block Group 1, Census Tract 50, Norfolk city, Virginia","36.2","19.0","null","null","30.0","null","27.2","null","38.6","15.9","null","null",
"1500000US517100050002","Block Group 2, Census Tract 50, Norfolk city, Virginia","43.4","15.3","null","null","28.9","null","44.0","null","43.6","17.7","null","null",
"1500000US517100050003","Block Group 3, Census Tract 50, Norfolk city, Virginia","33.7","10.1","null","null","22.0","null","21.2","null","41.5","16.1","null","null",
"1500000US517100051001","Block Group 1, Census Tract 51, Norfolk city, Virginia","40.3","19.0","null","null","21.6","null","28.4","null","50.1","13.2","null","null",
"1500000US517100051002","Block Group 2, Census Tract 51, Norfolk city, Virginia","37.5","7.5","null","null","28.4","null","5.8","null","54.6","16.8","null","null",
"1500000US517100051003","Block Group 3, Census Tract 51, Norfolk city, Virginia","14.7","5.5","null","null","8.8","null","8.6","null","29.2","12.4","null","null",
"1500000US517100051004","Block Group 4, Census Tract 51, Norfolk city, Virginia","15.5","3.1","null","null","11.7","null","0.4","null","27.1","6.3","null","null",
"1500000US517100055001","Block Group 1, Census Tract 55, Norfolk city, Virginia","45.5","19.9","null","null","45.8","null","15.5","null","34.9","35.6","null","null",
"1500000US517100055002","Block Group 2, Census Tract 55, Norfolk city, Virginia","23.6","8.3","null","null","28.4","null","6.0","null","10.8","25.3","null","null",
"1500000US517100055003","Block Group 3, Census Tract 55, Norfolk city, Virginia","20.7","7.9","null","null","20.9","null","10.7","null","19.6","15.6","null","null",
"1500000US517100056011","Block Group 1, Census Tract 56.01, Norfolk city, Virginia","48.8","9.6","null","null","44.4","null","20.7","null","62.5","18.9","null","null",
"1500000US517100056012","Block Group 2, Census Tract 56.01, Norfolk city, Virginia","50.7","30.1","null","null","33.9","null","37.7","null","55.6","20.5","null","null",
"1500000US517100056013","Block Group 3, Census Tract 56.01, Norfolk city, Virginia","44.6","12.6","null","null","37.6","null","14.9","null","51.7","10.9","null","null",
"1500000US517100056014","Block Group 4, Census Tract 56.01, Norfolk city, Virginia","38.6","6.3","null","null","33.3","null","7.6","null","48.4","7.1","null","null",
"1500000US517100056021","Block Group 1, Census Tract 56.02, Norfolk city, Virginia","45.1","21.9","null","null","36.7","null","19.4","null","45.8","25.3","null","null",
"1500000US517100056022","Block Group 2, Census Tract 56.02, Norfolk city, Virginia","33.0","9.3","null","null","28.3","null","7.3","null","48.8","23.0","null","null",
"1500000US517100056023","Block Group 3, Census Tract 56.02, Norfolk city, Virginia","42.2","7.6","null","null","40.7","null","12.9","null","42.6","6.5","null","null",
"1500000US517100057011","Block Group 1, Census Tract 57.01, Norfolk city, Virginia","37.3","9.4","null","null","35.0","null","4.5","null","46.2","26.8","null","null",
"1500000US517100057012","Block Group 2, Census Tract 57.01, Norfolk city, Virginia","32.3","9.9","null","null","11.8","null","31.3","null","42.8","10.4","null","null",
"1500000US517100057013","Block Group 3, Census Tract 57.01, Norfolk city, Virginia","23.0","29.9","null","null","47.4","null","53.9","null","21.9","15.4","null","null",
"1500000US517100057014","Block Group 4, Census Tract 57.01, Norfolk city, Virginia","46.7","27.2","null","null","28.6","null","49.1","null","47.0","11.1","null","null",
"1500000US517100057021","Block Group 1, Census Tract 57.02, Norfolk city, Virginia","31.0","8.2","null","null","29.2","null","2.8","null","42.2","10.4","null","null",
"1500000US517100057022","Block Group 2, Census Tract 57.02, Norfolk city, Virginia","32.6","11.4","null","null","34.9","null","17.5","null","27.1","11.4","null","null",
"1500000US517100058001","Block Group 1, Census Tract 58, Norfolk city, Virginia","25.4","7.1","null","null","18.0","null","18.8","null","25.7","10.8","null","null",
"1500000US517100058002","Block Group 2, Census Tract 58, Norfolk city, Virginia","54.3","10.5","null","null","49.8","null","13.6","null","55.5","9.9","null","null",
"1500000US517100058003","Block Group 3, Census Tract 58, Norfolk city, Virginia","30.1","7.4","null","null","30.4","null","15.2","null","29.7","11.7","null","null",
"1500000US517100059011","Block Group 1, Census Tract 59.01, Norfolk city, Virginia","33.6","17.3","null","null","33.2","null","14.8","null","38.7","17.0","null","null",
"1500000US517100059012","Block Group 2, Census Tract 59.01, Norfolk city, Virginia","36.3","8.3","null","null","40.7","null","17.4","null","34.3","6.8","null","null",
"1500000US517100059013","Block Group 3, Census Tract 59.01, Norfolk city, Virginia","42.3","5.8","null","null","41.9","null","3.2","null","42.7","13.7","null","null",
"1500000US517100059014","Block Group 4, Census Tract 59.01, Norfolk city, Virginia","29.9","4.4","null","null","26.4","null","3.5","null","32.2","2.1","null","null",
"1500000US517100059021","Block Group 1, Census Tract 59.02, Norfolk city, Virginia","43.1","5.1","null","null","40.7","null","13.3","null","44.2","4.5","null","null",
"1500000US517100059022","Block Group 2, Census Tract 59.02, Norfolk city, Virginia","36.0","7.2","null","null","36.2","null","5.5","null","31.4","7.3","null","null",
"1500000US517100059023","Block Group 3, Census Tract 59.02, Norfolk city, Virginia","34.7","23.4","null","null","34.8","null","26.0","null","34.6","32.4","null","null",
"1500000US517100059024","Block Group 4, Census Tract 59.02, Norfolk city, Virginia","33.2","7.6","null","null","30.9","null","11.6","null","34.2","8.5","null","null",
"1500000US517100059031","Block Group 1, Census Tract 59.03, Norfolk city, Virginia","31.7","4.6","null","null","30.6","null","8.9","null","31.9","5.1","null","null",
"1500000US517100059032","Block Group 2, Census Tract 59.03, Norfolk city, Virginia","39.0","10.2","null","null","37.6","null","9.4","null","42.7","8.6","null","null",
"1500000US517100060001","Block Group 1, Census Tract 60, Norfolk city, Virginia","36.2","8.8","null","null","36.7","null","8.1","null","30.8","14.2","null","null",
"1500000US517100060002","Block Group 2, Census Tract 60, Norfolk city, Virginia","36.7","5.2","null","null","38.0","null","6.2","null","36.2","10.0","null","null",
"1500000US517100060003","Block Group 3, Census Tract 60, Norfolk city, Virginia","51.1","13.7","null","null","39.2","null","13.9","null","55.0","10.3","null","null",
"1500000US517100061001","Block Group 1, Census Tract 61, Norfolk city, Virginia","32.6","2.4","null","null","32.2","null","6.5","null","33.7","3.0","null","null",
"1500000US517100061002","Block Group 2, Census Tract 61, Norfolk city, Virginia","28.3","4.8","null","null","28.4","null","2.2","null","27.9","9.6","null","null",
"1500000US517100061003","Block Group 3, Census Tract 61, Norfolk city, Virginia","38.4","7.0","null","null","35.0","null","11.5","null","52.5","27.8","null","null",
"1500000US517100061004","Block Group 4, Census Tract 61, Norfolk city, Virginia","41.6","10.6","null","null","41.7","null","12.3","null","41.5","14.2","null","null",
"1500000US517100061005","Block Group 5, Census Tract 61, Norfolk city, Virginia","52.8","11.0","null","null","69.2","null","41.9","null","51.6","8.3","null","null",
"1500000US517100062001","Block Group 1, Census Tract 62, Norfolk city, Virginia","45.3","5.1","null","null","45.1","null","7.6","null","45.9","12.8","null","null",
"1500000US517100062002","Block Group 2, Census Tract 62, Norfolk city, Virginia","40.0","6.1","null","null","42.3","null","6.0","null","37.6","10.0","null","null",
"1500000US517100064001","Block Group 1, Census Tract 64, Norfolk city, Virginia","44.3","15.2","null","null","44.2","null","17.7","null","47.2","18.3","null","null",
"1500000US517100064002","Block Group 2, Census Tract 64, Norfolk city, Virginia","37.4","6.9","null","null","37.7","null","12.5","null","35.1","7.0","null","null",
"1500000US517100065011","Block Group 1, Census Tract 65.01, Norfolk city, Virginia","44.3","19.3","null","null","47.6","null","11.3","null","35.2","17.3","null","null",
"1500000US517100065012","Block Group 2, Census Tract 65.01, Norfolk city, Virginia","29.0","11.6","null","null","33.7","null","10.4","null","22.0","14.7","null","null",
"1500000US517100065013","Block Group 3, Census Tract 65.01, Norfolk city, Virginia","41.4","17.6","null","null","33.6","null","12.3","null","50.7","15.7","null","null",
"1500000US517100065021","Block Group 1, Census Tract 65.02, Norfolk city, Virginia","42.0","9.3","null","null","42.8","null","11.4","null","39.8","8.9","null","null",
"1500000US517100065022","Block Group 2, Census Tract 65.02, Norfolk city, Virginia","39.6","14.1","null","null","39.4","null","21.6","null","39.6","8.3","null","null",
"1500000US517100065023","Block Group 3, Census Tract 65.02, Norfolk city, Virginia","28.9","21.8","null","null","28.7","null","26.0","null","34.8","23.6","null","null",
"1500000US517100065024","Block Group 4, Census Tract 65.02, Norfolk city, Virginia","29.6","5.2","null","null","26.8","null","7.9","null","33.0","25.8","null","null",
"1500000US517100066011","Block Group 1, Census Tract 66.01, Norfolk city, Virginia","48.7","9.7","null","null","48.5","null","13.4","null","48.9","10.8","null","null",
"1500000US517100066021","Block Group 1, Census Tract 66.02, Norfolk city, Virginia","35.8","12.4","null","null","37.1","null","17.6","null","35.8","15.3","null","null",
"1500000US517100066022","Block Group 2, Census Tract 66.02, Norfolk city, Virginia","40.6","10.8","null","null","37.3","null","5.7","null","49.2","9.9","null","null",
"1500000US517100066031","Block Group 1, Census Tract 66.03, Norfolk city, Virginia","52.9","7.3","null","null","51.1","null","11.6","null","53.9","5.4","null","null",
"1500000US517100066032","Block Group 2, Census Tract 66.03, Norfolk city, Virginia","39.5","8.2","null","null","34.8","null","6.5","null","49.5","17.2","null","null",
"1500000US517100066041","Block Group 1, Census Tract 66.04, Norfolk city, Virginia","38.3","7.3","null","null","38.8","null","18.9","null","36.6","6.0","null","null",
"1500000US517100066042","Block Group 2, Census Tract 66.04, Norfolk city, Virginia","36.5","7.1","null","null","35.1","null","6.0","null","39.5","7.0","null","null",
"1500000US517100066051","Block Group 1, Census Tract 66.05, Norfolk city, Virginia","40.8","21.9","null","null","40.9","null","24.6","null","38.8","27.3","null","null",
"1500000US517100066052","Block Group 2, Census Tract 66.05, Norfolk city, Virginia","27.8","2.4","null","null","29.1","null","4.2","null","26.1","2.5","null","null",
"1500000US517100066061","Block Group 1, Census Tract 66.06, Norfolk city, Virginia","31.1","4.9","null","null","28.5","null","2.4","null","38.8","12.1","null","null",
"1500000US517100066062","Block Group 2, Census Tract 66.06, Norfolk city, Virginia","59.0","4.3","null","null","52.0","null","7.8","null","61.2","4.2","null","null",
"1500000US517100066063","Block Group 3, Census Tract 66.06, Norfolk city, Virginia","40.5","9.5","null","null","41.5","null","15.0","null","40.4","17.4","null","null",
"1500000US517100066064","Block Group 4, Census Tract 66.06, Norfolk city, Virginia","39.2","20.4","null","null","27.0","null","28.3","null","42.3","9.3","null","null",
"1500000US517100066071","Block Group 1, Census Tract 66.07, Norfolk city, Virginia","47.6","4.9","null","null","47.6","null","3.7","null","50.0","17.3","null","null",
"1500000US517100066072","Block Group 2, Census Tract 66.07, Norfolk city, Virginia","35.2","16.7","null","null","42.8","null","12.7","null","29.7","23.2","null","null",
"1500000US517100066073","Block Group 3, Census Tract 66.07, Norfolk city, Virginia","36.7","11.2","null","null","28.0","null","16.1","null","47.0","11.8","null","null",
"1500000US517100068001","Block Group 1, Census Tract 68, Norfolk city, Virginia","39.9","3.4","null","null","39.3","null","9.4","null","40.6","7.0","null","null",
"1500000US517100069011","Block Group 1, Census Tract 69.01, Norfolk city, Virginia","37.7","2.3","null","null","37.7","null","2.1","null","37.3","19.5","null","null",
"1500000US517100069012","Block Group 2, Census Tract 69.01, Norfolk city, Virginia","37.6","10.9","null","null","34.2","null","8.6","null","51.8","16.2","null","null",
"1500000US517100069013","Block Group 3, Census Tract 69.01, Norfolk city, Virginia","26.8","2.6","null","null","26.1","null","1.7","null","30.3","4.1","null","null",
"1500000US517100069021","Block Group 1, Census Tract 69.02, Norfolk city, Virginia","35.8","8.1","null","null","33.5","null","6.7","null","36.8","27.6","null","null",
"1500000US517100069022","Block Group 2, Census Tract 69.02, Norfolk city, Virginia","34.3","9.0","null","null","34.6","null","4.4","null","30.4","20.3","null","null",
"1500000US517100070011","Block Group 1, Census Tract 70.01, Norfolk city, Virginia","31.2","4.7","null","null","28.3","null","2.9","null","34.4","7.4","null","null",
"1500000US517100070021","Block Group 1, Census Tract 70.02, Norfolk city, Virginia","30.7","11.6","null","null","29.5","null","8.6","null","43.1","17.7","null","null",
"1500000US517100070022","Block Group 2, Census Tract 70.02, Norfolk city, Virginia","43.5","5.8","null","null","41.7","null","5.8","null","47.7","7.8","null","null",
"1500000US517109801001","Block Group 1, Census Tract 9801, Norfolk city, Virginia","-","**","**","-","-","-","**","**","-","**","**","-",
"1500000US517109802001","Block Group 1, Census Tract 9802, Norfolk city, Virginia","-","**","**","-","-","-","**","**","-","**","**","-",
"1500000US517109803001","Block Group 1, Census Tract 9803, Norfolk city, Virginia","-","**","**","-","-","-","**","**","-","**","**","-",
"1500000US517109900000","Block Group 0, Census Tract 9900, Norfolk city, Virginia","-","**","**","-","-","-","**","**","-","**","**","-",
"1500000US517209601001","Block Group 1, Census Tract 9601, Norton city, Virginia","40.7","9.1","null","null","37.7","null","19.3","null","45.6","9.2","null","null",
"1500000US517209601002","Block Group 2, Census Tract 9601, Norton city, Virginia","56.4","11.5","null","null","43.3","null","18.6","null","61.6","8.0","null","null",
"1500000US517209601003","Block Group 3, Census Tract 9601, Norton city, Virginia","41.5","27.7","null","null","37.9","null","27.1","null","48.9","26.7","null","null",
"1500000US517209601004","Block Group 4, Census Tract 9601, Norton city, Virginia","34.6","4.4","null","null","29.3","null","10.4","null","34.9","6.1","null","null",
"1500000US517308101001","Block Group 1, Census Tract 8101, Petersburg city, Virginia","36.9","17.0","null","null","33.2","null","31.5","null","40.6","17.4","null","null",
"1500000US517308101002","Block Group 2, Census Tract 8101, Petersburg city, Virginia","27.2","8.7","null","null","12.7","null","18.8","null","32.1","7.8","null","null",
"1500000US517308103001","Block Group 1, Census Tract 8103, Petersburg city, Virginia","36.5","44.3","null","null","8.7","null","12.0","null","58.4","20.5","null","null",
"1500000US517308103002","Block Group 2, Census Tract 8103, Petersburg city, Virginia","30.6","1.2","null","null","30.0","null","15.3","null","30.6","0.8","null","null",
"1500000US517308103003","Block Group 3, Census Tract 8103, Petersburg city, Virginia","41.7","16.1","null","null","52.5","null","13.5","null","34.5","27.7","null","null",
"1500000US517308104001","Block Group 1, Census Tract 8104, Petersburg city, Virginia","21.5","13.7","null","null","20.4","null","10.9","null","21.9","25.4","null","null",
"1500000US517308104002","Block Group 2, Census Tract 8104, Petersburg city, Virginia","40.3","3.9","null","null","40.4","null","1.0","null","36.6","27.3","null","null",
"1500000US517308105001","Block Group 1, Census Tract 8105, Petersburg city, Virginia","49.7","15.8","null","null","49.1","null","48.7","null","58.5","17.2","null","null",
"1500000US517308105002","Block Group 2, Census Tract 8105, Petersburg city, Virginia","24.5","6.1","null","null","21.8","null","14.9","null","32.9","20.9","null","null",
"1500000US517308105003","Block Group 3, Census Tract 8105, Petersburg city, Virginia","35.4","10.4","null","null","41.6","null","13.6","null","30.7","15.2","null","null",
"1500000US517308105004","Block Group 4, Census Tract 8105, Petersburg city, Virginia","53.6","9.7","null","null","53.4","null","23.5","null","53.9","16.6","null","null",
"1500000US517308106001","Block Group 1, Census Tract 8106, Petersburg city, Virginia","39.3","17.5","null","null","33.9","null","24.4","null","40.2","22.3","null","null",
